,DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
488,22-15,,,,0.014,,,,,,0.019,,,,0.015,0.025,,,0.181,,0.086,,,,,,0.279,,,,,0.0,0.014,0.019,0.07366666666666667,0.086,0.279
489,22-16,,,,0.014,,,,,,0.018,,,,,0.022,,,0.019,,0.086,,,,,,0.277,,,,,0.0,0.014,0.018,0.0205,0.086,0.277
490,22-17,,,,,,,,,,,,,,0.056,,,,0.018,,0.794,,,,,,2.562,,,,,0.0,,,0.037,0.794,2.562
491,22-18,,,,0.164,,,,,,0.214,,,,0.386,0.022,,,0.175,,2.154,,,,,,0.276,,,,,0.0,0.164,0.214,0.1943333333333333,2.154,0.276
492,22-19,,,,0.014,,,,,,0.018,,,,0.262,0.022,,,0.018,,0.083,,,,,,0.274,,,,,0.0,0.014,0.018,0.1006666666666667,0.083,0.274
493,22-20,,,,0.014,,,,,,0.018,,,,,0.022,,,0.017,,2.12,,,,,,0.273,,,,,0.0,0.014,0.018,0.0195,2.12,0.273
494,22-21,,,,0.014,,,,,,0.018,,,,0.899,0.025,,,0.017,,2.74,,,,,,2.5,,,,,0.0,0.014,0.018,0.3136666666666667,2.74,2.5
495,22-22,,,,0.245,,,,,,0.158,,,,0.501,0.023,,,0.018,,2.086,,,,,,,,,,,0.0,0.245,0.158,0.1806666666666667,2.086,
496,22-23,,,,0.014,,,,,,0.018,,,,0.138,0.022,,,0.158,,0.08,,,,,,0.269,,,,,0.0,0.014,0.018,0.106,0.08,0.269
497,23-00,,,,0.014,,,,,,0.018,,,,0.51,0.022,,,0.017,,1.408,,,,,,0.267,,,,,0.0,0.014,0.018,0.183,1.408,0.267
498,23-01,,,,,,,,,,0.323,,,,0.386,0.022,,,0.018,,,,,,,,,,,,,0.0,,0.323,0.142,,
499,23-02,,,,0.052,,,,,,0.018,,,,,0.023,,,0.018,,0.972,,,,,,1.001,,,,,0.0,0.052,0.018,0.0205,0.972,1.001
500,23-03,,,,0.014,,,,,,0.018,,,,,0.024,,,0.018,,,,,,,,,,,,,0.0,0.014,0.018,0.021,,
501,23-04,,,,0.13,,,,,,0.166,,,,0.056,0.022,,,0.018,,0.964,,,,,,3.189,,,,,0.0,0.13,0.166,0.032,0.964,3.189
502,23-05,,,,0.014,,,,,,0.018,,,,0.139,0.021,,,0.017,,0.741,,,,,,0.265,,,,,0.0,0.014,0.018,0.059,0.741,0.265
503,23-06,,,,0.014,,,,,,0.018,,,,0.015,0.022,,,0.018,,0.081,,,,,,0.265,,,,,0.0,0.014,0.018,0.01833333333333333,0.081,0.265
504,23-07,,,,0.014,,,,,,0.018,,,,0.014,0.022,,,0.018,,0.082,,,,,,0.265,,,,,0.0,0.014,0.018,0.018,0.082,0.265
505,23-08,,,,0.014,,,,,,0.018,,,,0.015,0.022,,,0.018,,0.081,,,,,,0.264,,,,,0.4,0.014,0.018,0.01833333333333333,0.081,0.264
506,23-09,,,,0.014,,,,,,0.018,,,,0.015,0.022,,,0.018,,0.082,,,,,,0.265,,,,,0.7,0.014,0.018,0.01833333333333333,0.082,0.265
507,23-10,,,,0.014,,,,,,0.018,,,,0.015,0.021,,,0.018,,0.082,,,,,,0.265,,,,,1.0,0.014,0.018,0.018,0.082,0.265
508,23-11,,,,0.014,,,,,,0.018,,,,0.139,0.022,,,0.018,,0.082,,,,,,0.264,,,,,0.0,0.014,0.018,0.05966666666666667,0.082,0.264
509,23-12,,,,0.014,,,,,,0.018,,,,,0.023,,,0.018,,,,,,,,4.636,,,,,0.2,0.014,0.018,0.0205,,4.636
510,23-13,,,,0.296,,,,,,0.338,,,,0.415,0.022,,,0.166,,1.953,,,,,,4.675,,,,,0.0,0.296,0.338,0.201,1.953,4.675
511,23-14,,,,0.014,,,,,,0.018,,,,0.266,0.021,,,0.018,,1.43,,,,,,4.546,,,,,0.0,0.014,0.018,0.1016666666666667,1.43,4.546
512,23-15,,,,0.13,,,,,,0.018,,,,0.015,0.021,,,0.017,,0.759,,,,,,2.424,,,,,0.0,0.13,0.018,0.01766666666666667,0.759,2.424
513,23-16,,,,,,,,,,0.018,,,,0.386,0.022,,,0.018,,,,,,,,,,,,,0.0,,0.018,0.142,,
514,23-17,,,,0.053,,,,,,0.018,,,,0.014,0.022,,,0.018,,0.311,,,,,,0.985,,,,,0.0,0.053,0.018,0.018,0.311,0.985
515,23-18,,,,0.129,,,,,,0.166,,,,0.015,0.023,,,0.017,,0.082,,,,,,2.405,,,,,0.0,0.129,0.166,0.01833333333333333,0.082,2.405
516,23-19,,,,0.014,,,,,,0.018,,,,0.493,0.022,,,0.017,,0.741,,,,,,0.259,,,,,0.0,0.014,0.018,0.1773333333333333,0.741,0.259
517,23-20,,,,0.129,,,,,,0.018,,,,0.13,0.02,,,0.017,,0.74,,,,,,2.378,,,,,0.0,0.129,0.018,0.05566666666666666,0.74,2.378
518,23-21,,,,0.129,,,,,,0.166,,,,0.997,0.019,,,0.017,,1.383,,,,,,0.256,,,,,0.0,0.129,0.166,0.3443333333333333,1.383,0.256
519,23-22,,,,0.014,,,,,,0.017,,,,0.246,0.02,,,0.017,,1.382,,,,,,2.359,,,,,0.0,0.014,0.017,0.09433333333333334,1.382,2.359
520,23-23,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.079,,,,,,0.255,,,,,0.0,0.014,0.017,0.017,0.079,0.255
521,24-00,,,,0.014,,,,,,0.017,,,,0.015,0.02,,,0.017,,0.079,,,,,,0.254,,,,,0.0,0.014,0.017,0.01733333333333334,0.079,0.254
522,24-01,,,,0.014,,,,,,0.017,,,,,0.02,,,0.017,,,,,,,,0.254,,,,,0.0,0.014,0.017,0.0185,,0.254
523,24-02,,,,0.014,,,,,,0.018,,,,0.292,0.019,,,0.017,,1.6,,,,,,0.254,,,,,0.0,0.014,0.018,0.1093333333333333,1.6,0.254
524,24-03,,,,0.014,,,,,,0.017,,,,0.378,0.02,,,0.017,,2.043,,,,,,2.279,,,,,0.0,0.014,0.017,0.1383333333333333,2.043,2.279
525,24-04,,,,0.014,,,,,,0.017,,,,0.015,0.019,,,0.017,,0.079,,,,,,0.254,,,,,0.0,0.014,0.017,0.017,0.079,0.254
526,24-05,,,,0.121,,,,,,0.158,0.015,,,0.369,0.019,,,0.017,,2.051,,,,,,2.341,,,,,0.0,0.121,0.0865,0.135,2.051,2.341
527,24-06,,,,0.014,,,,,,0.017,,,,0.015,0.018,,,0.017,,0.08,,,,,,0.253,,,,,0.0,0.014,0.017,0.01666666666666667,0.08,0.253
528,24-07,,,,0.014,,,,,,0.017,,,,,0.019,,,0.017,,0.749,,,,,,0.253,,,,,0.0,0.014,0.017,0.018,0.749,0.253
529,24-08,,,,0.014,,,,,,0.018,,,,0.666,0.02,,,0.017,,1.392,,,,,,0.253,,,,,0.0,0.014,0.018,0.2343333333333334,1.392,0.253
530,24-09,,,,0.129,,,,,,0.158,,,,0.015,0.019,,,0.017,,0.081,,,,,,2.34,,,,,0.0,0.129,0.158,0.017,0.081,2.34
531,24-10,,,,0.129,,,,,,0.158,,,,0.015,0.018,,,0.017,,0.081,,,,,,0.253,,,,,0.0,0.129,0.158,0.01666666666666667,0.081,0.253
532,24-11,,,,0.014,,,,,,0.018,,,,0.015,0.018,,,0.017,,0.081,,,,,,0.253,,,,,0.0,0.014,0.018,0.01666666666666667,0.081,0.253
533,24-12,,,,0.014,,,,,,0.018,,,,0.015,0.019,,,0.017,,0.081,,,,,,0.253,,,,,0.0,0.014,0.018,0.017,0.081,0.253
534,24-13,,,,0.014,,,,,,0.018,,,,0.13,0.019,,,0.017,,0.081,,,,,,0.253,,,,,0.0,0.014,0.018,0.05533333333333332,0.081,0.253
535,24-14,,,,0.014,,,,,,0.018,,,,0.015,0.019,,,0.017,,0.081,,,,,,0.253,,,,,0.0,0.014,0.018,0.017,0.081,0.253
536,24-15,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.081,,,,,,0.252,,,,,0.0,0.014,0.017,0.017,0.081,0.252
537,24-16,,,,0.014,,,,,,0.017,,,,0.27,0.019,,,0.017,,0.758,,,,,,0.252,,,,,0.0,0.014,0.017,0.102,0.758,0.252
538,24-17,,,,0.014,,,,,,0.018,,,,0.014,0.019,,,0.017,,0.081,,,,,,0.252,,,,,0.0,0.014,0.018,0.01666666666666667,0.081,0.252
539,24-18,,,,0.014,,,,,,0.018,,,,0.014,0.019,,,0.017,,0.081,,,,,,0.251,,,,,0.0,0.014,0.018,0.01666666666666667,0.081,0.251
540,24-19,,,,0.014,,,,,,0.017,,,,0.015,0.018,,,0.017,,0.081,,,,,,0.251,,,,,0.0,0.014,0.017,0.01666666666666667,0.081,0.251
541,24-20,,,,0.014,,,,,,0.017,,,,0.015,0.019,,,0.017,,0.081,,,,,,0.251,,,,,0.0,0.014,0.017,0.017,0.081,0.251
542,24-21,,,,0.014,,,,,,0.017,,,,0.015,0.02,,,0.017,,0.08,,,,,,0.251,,,,,0.0,0.014,0.017,0.01733333333333334,0.08,0.251
543,24-22,,,,0.129,,,,,,0.017,,,,0.014,0.019,,,0.017,,0.741,,,,,,2.33,,,,,0.0,0.129,0.017,0.01666666666666667,0.741,2.33
544,24-23,,,,0.014,,,,,,0.017,,,,0.015,0.019,,,0.017,,0.081,,,,,,0.25,,,,,0.0,0.014,0.017,0.017,0.081,0.25
545,25-00,,,,0.014,,,,,,0.017,,,,0.014,0.018,,,0.017,,0.08,,,,,,0.25,,,,,0.0,0.014,0.017,0.01633333333333334,0.08,0.25
546,25-01,,,,0.014,,,,,,0.017,,,,0.014,0.018,,,0.017,,0.08,,,,,,0.25,,,,,0.0,0.014,0.017,0.01633333333333334,0.08,0.25
547,25-02,,,,0.014,,,,,,0.017,,,,0.13,0.018,,,0.017,,0.081,,,,,,0.25,,,,,0.0,0.014,0.017,0.05499999999999999,0.081,0.25
548,25-03,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.081,,,,,,0.25,,,,,0.0,0.014,0.017,0.017,0.081,0.25
549,25-04,,,,0.014,,,,,,0.017,,,,0.015,0.02,,,0.017,,0.081,,,,,,0.25,,,,,0.0,0.014,0.017,0.01733333333333334,0.081,0.25
550,25-05,,,,0.014,,,,,,0.017,,,,0.015,0.018,,,0.017,,0.081,,,,,,0.249,,,,,0.0,0.014,0.017,0.01666666666666667,0.081,0.249
551,25-06,,,,0.014,,,,,,0.017,,,,0.015,0.02,,,0.017,,0.081,,,,,,0.249,,,,,0.0,0.014,0.017,0.01733333333333334,0.081,0.249
552,25-07,,,,0.014,,,,,,0.018,,,,0.014,0.017,,,0.017,,0.082,,,,,,0.249,,,,,0.0,0.014,0.018,0.016,0.082,0.249
553,25-08,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.017,,0.082,,,,,,0.25,,,,,0.0,0.014,0.017,0.01666666666666667,0.082,0.25
554,25-09,,,,0.014,,,,,,0.018,,,,0.014,0.02,,,0.017,,0.082,,,,,,0.249,,,,,0.0,0.014,0.018,0.017,0.082,0.249
555,25-10,,,,0.014,,,,,,0.018,,,,0.014,0.02,,,0.017,,0.082,,,,,,0.25,,,,,0.0,0.014,0.018,0.017,0.082,0.25
556,25-11,,,,0.014,,,,,,0.018,,,,0.015,0.02,,,0.017,,0.082,,,,,,0.249,,,,,0.0,0.014,0.018,0.01733333333333334,0.082,0.249
557,25-12,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.017,,0.082,,,,,,0.249,,,,,0.0,0.014,0.017,0.01666666666666667,0.082,0.249
558,25-13,,,,0.014,,,,,,0.018,,,,0.015,0.019,,,0.017,,0.082,,,,,,0.248,,,,,0.0,0.014,0.018,0.017,0.082,0.248
559,25-14,,,,0.014,,,,,,0.018,,,,0.014,0.019,,,0.017,,0.082,,,,,,0.249,,,,,0.0,0.014,0.018,0.01666666666666667,0.082,0.249
560,25-15,,,,0.014,,,,,,0.018,,,,0.015,0.018,,,0.017,,0.082,,,,,,0.248,,,,,0.0,0.014,0.018,0.01666666666666667,0.082,0.248
561,25-16,,,,0.014,,,,,,0.017,,,,0.014,0.018,,,0.017,,0.082,,,,,,0.248,,,,,0.0,0.014,0.017,0.01633333333333334,0.082,0.248
562,25-17,,,,0.014,,,,,,0.017,,,,0.13,0.018,,,0.017,,0.749,,,,,,2.293,,,,,0.0,0.014,0.017,0.05499999999999999,0.749,2.293
563,25-18,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.017,,0.08,,,,,,0.247,,,,,0.0,0.014,0.017,0.01666666666666667,0.08,0.247
564,25-19,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.08,,,,,,0.246,,,,,0.0,0.014,0.017,0.017,0.08,0.246
565,25-20,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.017,,0.079,,,,,,0.246,,,,,0.0,0.014,0.017,0.01666666666666667,0.079,0.246
566,25-21,,,,0.014,,,,,,0.017,,,,0.13,0.021,,,0.017,,0.079,,,,,,0.246,,,,,0.0,0.014,0.017,0.05599999999999999,0.079,0.246
567,25-22,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.017,,0.079,,,,,,0.245,,,,,0.0,0.014,0.017,0.01766666666666667,0.079,0.245
568,25-23,,,,0.014,,,,,,0.017,,,,0.245,0.019,,,0.017,,1.332,,,,,,0.244,,,,,0.0,0.014,0.017,0.09366666666666668,1.332,0.244
569,26-00,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.017,,0.078,,,,,,0.245,,,,,0.0,0.014,0.017,0.01733333333333334,0.078,0.245
570,26-01,,,,0.014,,,,,,0.157,,,,,0.02,,,0.017,,0.722,,,,,,0.244,,,,,0.0,0.014,0.157,0.0185,0.722,0.244
571,26-02,,,,0.121,,,,,,0.446,,,,,0.021,,,0.017,,,,,,,,2.265,,,,,0.0,0.121,0.446,0.019,,2.265
572,26-03,,,,0.014,,,,,,0.017,,,,0.515,0.021,,,0.157,,0.945,,,,,,0.245,,,,,0.0,0.014,0.017,0.231,0.945,0.245
573,26-04,,,,0.014,,,,,,0.017,,,,0.13,0.02,,,0.017,,0.079,,,,,,0.244,,,,,0.0,0.014,0.017,0.05566666666666666,0.079,0.244
574,26-05,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.017,,0.079,,,,,,0.244,,,,,0.0,0.014,0.017,0.01733333333333334,0.079,0.244
575,26-06,,,,0.014,,,,,,0.017,0.015,,,0.014,0.02,,,0.017,,0.079,,,,,,0.244,,,,,0.0,0.014,0.016,0.017,0.079,0.244
576,26-07,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.079,,,,,,0.244,,,,,0.0,0.014,0.017,0.017,0.079,0.244
577,26-08,,,,0.014,,,,,,0.017,0.015,,,0.13,0.02,,,0.017,,0.079,,,,,,0.244,,,,,0.0,0.014,0.016,0.05566666666666666,0.079,0.244
578,26-09,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.08,,,,,,0.244,,,,,0.0,0.014,0.017,0.017,0.08,0.244
579,26-10,,,,0.014,,,,,,0.017,0.015,,,0.14,0.022,,,0.017,,0.74,,,,,,0.243,,,,,0.0,0.014,0.016,0.05966666666666667,0.74,0.243
580,26-11,,,,0.014,,,,,,0.018,,,,0.014,0.02,,,0.017,,0.08,,,,,,0.243,,,,,0.0,0.014,0.018,0.017,0.08,0.243
581,26-12,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.08,,,,,,0.243,,,,,0.0,0.014,0.017,0.017,0.08,0.243
582,26-13,,,,0.014,,,,,,0.017,,,,0.13,0.02,,,0.017,,0.74,,,,,,0.243,,,,,0.0,0.014,0.017,0.05566666666666666,0.74,0.243
583,26-14,,,,0.014,,,,,,0.017,,,,0.476,0.021,,,0.017,,1.4,,,,,,0.243,,,,,0.0,0.014,0.017,0.1713333333333333,1.4,0.243
584,26-15,,,,0.014,,,,,,0.018,,,,0.369,0.02,,,0.017,,1.4,,,,,,2.247,,,,,0.0,0.014,0.018,0.1353333333333333,1.4,2.247
585,26-16,,,,0.014,,,,,,0.017,,,,0.13,0.018,,,0.017,,0.079,,,,,,0.242,,,,,0.0,0.014,0.017,0.05499999999999999,0.079,0.242
586,26-17,,,,0.014,,,,,,0.017,0.015,,,0.014,0.021,,,0.017,,0.078,,,,,,0.241,,,,,0.0,0.014,0.016,0.01733333333333334,0.078,0.241
587,26-18,,,,0.245,,,,,,0.157,,,,0.014,0.019,,,0.017,,0.72,,,,,,4.2,,,,,0.0,0.245,0.157,0.01666666666666667,0.72,4.2
588,26-19,,,,0.014,,,,,,0.017,,,,0.136,0.02,,,0.016,,0.685,,,,,,0.239,,,,,0.0,0.014,0.017,0.05733333333333333,0.685,0.239
589,26-20,,,,0.014,,,,,,0.017,,,,0.37,0.021,,,0.016,,0.675,,,,,,0.238,,,,,0.0,0.014,0.017,0.1356666666666667,0.675,0.238
590,26-21,,,,0.014,,,,,,0.017,,,,0.13,0.02,,,0.016,,0.675,,,,,,2.201,,,,,0.0,0.014,0.017,0.05533333333333332,0.675,2.201
591,26-22,,,,0.014,,,,,,0.017,,,,0.13,0.02,,,0.016,,0.675,,,,,,0.237,,,,,0.0,0.014,0.017,0.05533333333333332,0.675,0.237
592,26-23,,,,0.013,,,,,,0.017,,,,0.014,0.02,,,0.016,,0.072,,,,,,0.236,,,,,0.0,0.013,0.017,0.01666666666666667,0.072,0.236
593,27-00,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.016,,0.072,,,,,,0.236,,,,,0.0,0.014,0.017,0.01633333333333334,0.072,0.236
594,27-01,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.072,,,,,,0.236,,,,,0.0,0.014,0.017,0.01733333333333333,0.072,0.236
595,27-02,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.072,,,,,,0.235,,,,,0.0,0.014,0.017,0.017,0.072,0.235
596,27-03,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.072,,,,,,0.235,,,,,0.0,0.014,0.017,0.017,0.072,0.235
597,27-04,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.016,,0.072,,,,,,0.235,,,,,0.0,0.014,0.017,0.01666666666666667,0.072,0.235
598,27-05,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.016,,0.073,,,,,,0.235,,,,,0.0,0.014,0.017,0.01666666666666667,0.073,0.235
599,27-06,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.072,,,,,,0.235,,,,,0.0,0.014,0.017,0.017,0.072,0.235
600,27-07,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.073,,,,,,0.235,,,,,0.0,0.014,0.017,0.017,0.073,0.235
601,27-08,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.073,,,,,,0.234,,,,,0.0,0.014,0.017,0.017,0.073,0.234
602,27-09,,,,0.013,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.073,,,,,,0.234,,,,,0.0,0.013,0.017,0.017,0.073,0.234
603,27-10,,,,0.014,,,,,,0.017,,,,0.014,0.018,,,0.017,,0.073,,,,,,0.234,,,,,0.0,0.014,0.017,0.01633333333333334,0.073,0.234
604,27-11,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.017,,0.073,,,,,,0.234,,,,,0.0,0.014,0.017,0.01733333333333334,0.073,0.234
605,27-12,,,,0.014,,,,,,0.018,,,,0.014,0.021,,,0.016,,0.073,,,,,,0.234,,,,,0.0,0.014,0.018,0.017,0.073,0.234
606,27-13,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.073,,,,,,0.233,,,,,0.0,0.014,0.017,0.017,0.073,0.233
607,27-14,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.017,,0.073,,,,,,0.233,,,,,0.0,0.014,0.017,0.01733333333333334,0.073,0.233
608,27-15,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.073,,,,,,0.233,,,,,0.0,0.013,0.017,0.017,0.073,0.233
609,27-16,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.073,,,,,,0.232,,,,,0.0,0.014,0.017,0.017,0.073,0.232
610,27-17,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.016,,0.072,,,,,,0.232,,,,,0.0,0.014,0.017,0.01666666666666667,0.072,0.232
611,27-18,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.016,,0.071,,,,,,0.23,,,,,0.0,0.014,0.017,0.01633333333333334,0.071,0.23
612,27-19,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.016,,0.071,,,,,,0.23,,,,,0.0,0.014,0.017,0.01633333333333334,0.071,0.23
613,27-20,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.071,,,,,,0.228,,,,,0.2,0.014,0.017,0.017,0.071,0.228
614,27-21,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.016,,0.07,,,,,,0.227,,,,,0.0,0.014,0.017,0.01666666666666667,0.07,0.227
615,27-22,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.069,,,,,,0.226,,,,,0.0,0.014,0.017,0.017,0.069,0.226
616,27-23,,,,0.013,,,,,,0.017,,,,0.014,0.019,,,0.016,,0.069,,,,,,0.226,,,,,0.0,0.013,0.017,0.01633333333333334,0.069,0.226
617,28-00,,,,0.013,,,,,,0.017,,,,0.014,0.02,,,0.016,,0.069,,,,,,0.226,,,,,0.0,0.013,0.017,0.01666666666666667,0.069,0.226
618,28-01,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.068,,,,,,0.226,,,,,0.0,0.014,0.017,0.017,0.068,0.226
619,28-02,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.069,,,,,,0.226,,,,,0.0,0.014,0.017,0.017,0.069,0.226
620,28-03,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.069,,,,,,0.226,,,,,0.0,0.014,0.017,0.017,0.069,0.226
621,28-04,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.069,,,,,,0.225,,,,,0.0,0.013,0.017,0.017,0.069,0.225
622,28-05,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.069,,,,,,0.226,,,,,0.0,0.014,0.017,0.017,0.069,0.226
623,28-06,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.069,,,,,,0.225,,,,,0.0,0.013,0.017,0.017,0.069,0.225
624,28-07,,,,0.013,,,,,,0.017,,,,0.014,0.023,,,0.016,,0.069,,,,,,0.225,,,,,0.0,0.013,0.017,0.01766666666666667,0.069,0.225
625,28-08,,,,0.013,,,,,,0.017,,,,0.014,0.023,,,0.016,,0.069,,,,,,0.225,,,,,0.0,0.013,0.017,0.01766666666666667,0.069,0.225
626,28-09,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.069,,,,,,0.225,,,,,0.0,0.014,0.017,0.01733333333333333,0.069,0.225
627,28-10,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.069,,,,,,0.225,,,,,0.0,0.013,0.017,0.017,0.069,0.225
628,28-11,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.07,,,,,,0.225,,,,,0.0,0.013,0.017,0.01733333333333333,0.07,0.225
629,28-12,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.07,,,,,,0.224,,,,,0.0,0.013,0.017,0.01733333333333333,0.07,0.224
630,28-13,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.07,,,,,,0.225,,,,,0.0,0.013,0.017,0.017,0.07,0.225
631,28-14,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.07,,,,,,0.224,,,,,0.0,0.013,0.017,0.01733333333333333,0.07,0.224
632,28-15,,,,0.014,,,,,,0.017,,,,0.014,0.018,,,0.016,,0.07,,,,,,0.224,,,,,0.0,0.014,0.017,0.016,0.07,0.224
633,28-16,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.07,,,,,,0.223,,,,,0.0,0.013,0.017,0.017,0.07,0.223
634,28-17,,,,0.013,,,,,,0.017,,,,0.014,0.019,,,0.016,,0.07,,,,,,0.223,,,,,0.0,0.013,0.017,0.01633333333333334,0.07,0.223
635,28-18,,,,0.013,,,,,,0.017,,,,0.014,0.023,,,0.016,,0.07,,,,,,0.222,,,,,0.3,0.013,0.017,0.01766666666666667,0.07,0.222
636,28-19,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.07,,,,,,0.222,,,,,0.6,0.013,0.017,0.01733333333333333,0.07,0.222
637,28-20,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.07,,,,,,0.223,,,,,0.0,0.013,0.017,0.01733333333333333,0.07,0.223
638,28-21,,,,0.013,,,,,,0.017,,,,0.014,0.023,,,0.016,,0.07,,,,,,0.221,,,,,0.0,0.013,0.017,0.01766666666666667,0.07,0.221
639,28-22,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.07,,,,,,0.222,,,,,0.0,0.013,0.017,0.017,0.07,0.222
640,28-23,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.07,,,,,,0.222,,,,,0.0,0.013,0.017,0.01733333333333333,0.07,0.222
641,29-00,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.07,,,,,,0.221,,,,,0.0,0.013,0.017,0.01733333333333333,0.07,0.221
642,29-01,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.071,,,,,,0.221,,,,,0.0,0.013,0.017,0.017,0.071,0.221
643,29-02,,,,0.013,,,,,,0.017,,,,0.014,0.023,,,0.016,,0.071,,,,,,0.222,,,,,0.0,0.013,0.017,0.01766666666666667,0.071,0.222
644,29-03,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.071,,,,,,0.221,,,,,0.0,0.013,0.017,0.01733333333333333,0.071,0.221
645,29-04,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.071,,,,,,0.221,,,,,0.0,0.013,0.017,0.017,0.071,0.221
646,29-05,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.071,,,,,,0.221,,,,,0.0,0.014,0.017,0.017,0.071,0.221
647,29-06,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.071,,,,,,0.221,,,,,0.0,0.013,0.017,0.01733333333333333,0.071,0.221
648,29-07,,,,0.013,,,,,,0.017,,,,0.014,0.02,,,0.016,,0.071,,,,,,0.221,,,,,0.0,0.013,0.017,0.01666666666666667,0.071,0.221
649,29-08,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.071,,,,,,0.22,,,,,0.0,0.013,0.017,0.01733333333333333,0.071,0.22
650,29-09,,,,0.013,,,,,,0.017,,,,0.014,0.02,,,0.016,,0.071,,,,,,0.221,,,,,0.0,0.013,0.017,0.01666666666666667,0.071,0.221
651,29-10,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.071,,,,,,0.22,,,,,0.0,0.013,0.017,0.01733333333333333,0.071,0.22
652,29-11,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.071,,,,,,0.221,,,,,0.0,0.013,0.017,0.017,0.071,0.221
