DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
24-07,,,,0.014,,,,,,0.017,,,,,0.019,,,0.017,,0.749,,,,,,0.253,,,,,0,0.014,0.017,0.018,0.749,0.253
24-08,,,,0.014,,,,,,0.018,,,,0.666,0.02,,,0.017,,1.392,,,,,,0.253,,,,,0,0.014,0.018,0.234333333,1.392,0.253
24-09,,,,0.129,,,,,,0.158,,,,0.015,0.019,,,0.017,,0.081,,,,,,2.34,,,,,0,0.129,0.158,0.017,0.081,2.34
24-10,,,,0.129,,,,,,0.158,,,,0.015,0.018,,,0.017,,0.081,,,,,,0.253,,,,,0,0.129,0.158,0.016666667,0.081,0.253
24-11,,,,0.014,,,,,,0.018,,,,0.015,0.018,,,0.017,,0.081,,,,,,0.253,,,,,0,0.014,0.018,0.016666667,0.081,0.253
24-12,,,,0.014,,,,,,0.018,,,,0.015,0.019,,,0.017,,0.081,,,,,,0.253,,,,,0,0.014,0.018,0.017,0.081,0.253
24-13,,,,0.014,,,,,,0.018,,,,0.13,0.019,,,0.017,,0.081,,,,,,0.253,,,,,0,0.014,0.018,0.055333333,0.081,0.253
24-14,,,,0.014,,,,,,0.018,,,,0.015,0.019,,,0.017,,0.081,,,,,,0.253,,,,,0,0.014,0.018,0.017,0.081,0.253
24-15,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.081,,,,,,0.252,,,,,0,0.014,0.017,0.017,0.081,0.252
24-16,,,,0.014,,,,,,0.017,,,,0.27,0.019,,,0.017,,0.758,,,,,,0.252,,,,,0,0.014,0.017,0.102,0.758,0.252
24-17,,,,0.014,,,,,,0.018,,,,0.014,0.019,,,0.017,,0.081,,,,,,0.252,,,,,0,0.014,0.018,0.016666667,0.081,0.252
24-18,,,,0.014,,,,,,0.018,,,,0.014,0.019,,,0.017,,0.081,,,,,,0.251,,,,,0,0.014,0.018,0.016666667,0.081,0.251
24-19,,,,0.014,,,,,,0.017,,,,0.015,0.018,,,0.017,,0.081,,,,,,0.251,,,,,0,0.014,0.017,0.016666667,0.081,0.251
24-20,,,,0.014,,,,,,0.017,,,,0.015,0.019,,,0.017,,0.081,,,,,,0.251,,,,,0,0.014,0.017,0.017,0.081,0.251
24-21,,,,0.014,,,,,,0.017,,,,0.015,0.02,,,0.017,,0.08,,,,,,0.251,,,,,0,0.014,0.017,0.017333333,0.08,0.251
24-22,,,,0.129,,,,,,0.017,,,,0.014,0.019,,,0.017,,0.741,,,,,,2.33,,,,,0,0.129,0.017,0.016666667,0.741,2.33
24-23,,,,0.014,,,,,,0.017,,,,0.015,0.019,,,0.017,,0.081,,,,,,0.25,,,,,0,0.014,0.017,0.017,0.081,0.25
25-00,,,,0.014,,,,,,0.017,,,,0.014,0.018,,,0.017,,0.08,,,,,,0.25,,,,,0,0.014,0.017,0.016333333,0.08,0.25
25-01,,,,0.014,,,,,,0.017,,,,0.014,0.018,,,0.017,,0.08,,,,,,0.25,,,,,0,0.014,0.017,0.016333333,0.08,0.25
25-02,,,,0.014,,,,,,0.017,,,,0.13,0.018,,,0.017,,0.081,,,,,,0.25,,,,,0,0.014,0.017,0.055,0.081,0.25
25-03,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.081,,,,,,0.25,,,,,0,0.014,0.017,0.017,0.081,0.25
25-04,,,,0.014,,,,,,0.017,,,,0.015,0.02,,,0.017,,0.081,,,,,,0.25,,,,,0,0.014,0.017,0.017333333,0.081,0.25
25-05,,,,0.014,,,,,,0.017,,,,0.015,0.018,,,0.017,,0.081,,,,,,0.249,,,,,0,0.014,0.017,0.016666667,0.081,0.249
25-06,,,,0.014,,,,,,0.017,,,,0.015,0.02,,,0.017,,0.081,,,,,,0.249,,,,,0,0.014,0.017,0.017333333,0.081,0.249
25-07,,,,0.014,,,,,,0.018,,,,0.014,0.017,,,0.017,,0.082,,,,,,0.249,,,,,0,0.014,0.018,0.016,0.082,0.249
25-08,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.017,,0.082,,,,,,0.25,,,,,0,0.014,0.017,0.016666667,0.082,0.25
25-09,,,,0.014,,,,,,0.018,,,,0.014,0.02,,,0.017,,0.082,,,,,,0.249,,,,,0,0.014,0.018,0.017,0.082,0.249
25-10,,,,0.014,,,,,,0.018,,,,0.014,0.02,,,0.017,,0.082,,,,,,0.25,,,,,0,0.014,0.018,0.017,0.082,0.25
25-11,,,,0.014,,,,,,0.018,,,,0.015,0.02,,,0.017,,0.082,,,,,,0.249,,,,,0,0.014,0.018,0.017333333,0.082,0.249
25-12,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.017,,0.082,,,,,,0.249,,,,,0,0.014,0.017,0.016666667,0.082,0.249
25-13,,,,0.014,,,,,,0.018,,,,0.015,0.019,,,0.017,,0.082,,,,,,0.248,,,,,0,0.014,0.018,0.017,0.082,0.248
25-14,,,,0.014,,,,,,0.018,,,,0.014,0.019,,,0.017,,0.082,,,,,,0.249,,,,,0,0.014,0.018,0.016666667,0.082,0.249
25-15,,,,0.014,,,,,,0.018,,,,0.015,0.018,,,0.017,,0.082,,,,,,0.248,,,,,0,0.014,0.018,0.016666667,0.082,0.248
25-16,,,,0.014,,,,,,0.017,,,,0.014,0.018,,,0.017,,0.082,,,,,,0.248,,,,,0,0.014,0.017,0.016333333,0.082,0.248
25-17,,,,0.014,,,,,,0.017,,,,0.13,0.018,,,0.017,,0.749,,,,,,2.293,,,,,0,0.014,0.017,0.055,0.749,2.293
25-18,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.017,,0.08,,,,,,0.247,,,,,0,0.014,0.017,0.016666667,0.08,0.247
25-19,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.08,,,,,,0.246,,,,,0,0.014,0.017,0.017,0.08,0.246
25-20,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.017,,0.079,,,,,,0.246,,,,,0,0.014,0.017,0.016666667,0.079,0.246
25-21,,,,0.014,,,,,,0.017,,,,0.13,0.021,,,0.017,,0.079,,,,,,0.246,,,,,0,0.014,0.017,0.056,0.079,0.246
25-22,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.017,,0.079,,,,,,0.245,,,,,0,0.014,0.017,0.017666667,0.079,0.245
25-23,,,,0.014,,,,,,0.017,,,,0.245,0.019,,,0.017,,1.332,,,,,,0.244,,,,,0,0.014,0.017,0.093666667,1.332,0.244
26-00,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.017,,0.078,,,,,,0.245,,,,,0,0.014,0.017,0.017333333,0.078,0.245
26-01,,,,0.014,,,,,,0.157,,,,,0.02,,,0.017,,0.722,,,,,,0.244,,,,,0,0.014,0.157,0.0185,0.722,0.244
26-02,,,,0.121,,,,,,0.446,,,,,0.021,,,0.017,,,,,,,,2.265,,,,,0,0.121,0.446,0.019,,2.265
26-03,,,,0.014,,,,,,0.017,,,,0.515,0.021,,,0.157,,0.945,,,,,,0.245,,,,,0,0.014,0.017,0.231,0.945,0.245
26-04,,,,0.014,,,,,,0.017,,,,0.13,0.02,,,0.017,,0.079,,,,,,0.244,,,,,0,0.014,0.017,0.055666667,0.079,0.244
26-05,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.017,,0.079,,,,,,0.244,,,,,0,0.014,0.017,0.017333333,0.079,0.244
26-06,,,,0.014,,,,,,0.017,0.015,,,0.014,0.02,,,0.017,,0.079,,,,,,0.244,,,,,0,0.014,0.016,0.017,0.079,0.244
26-07,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.079,,,,,,0.244,,,,,0,0.014,0.017,0.017,0.079,0.244
26-08,,,,0.014,,,,,,0.017,0.015,,,0.13,0.02,,,0.017,,0.079,,,,,,0.244,,,,,0,0.014,0.016,0.055666667,0.079,0.244
26-09,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.08,,,,,,0.244,,,,,0,0.014,0.017,0.017,0.08,0.244
26-10,,,,0.014,,,,,,0.017,0.015,,,0.14,0.022,,,0.017,,0.74,,,,,,0.243,,,,,0,0.014,0.016,0.059666667,0.74,0.243
26-11,,,,0.014,,,,,,0.018,,,,0.014,0.02,,,0.017,,0.08,,,,,,0.243,,,,,0,0.014,0.018,0.017,0.08,0.243
26-12,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.08,,,,,,0.243,,,,,0,0.014,0.017,0.017,0.08,0.243
26-13,,,,0.014,,,,,,0.017,,,,0.13,0.02,,,0.017,,0.74,,,,,,0.243,,,,,0,0.014,0.017,0.055666667,0.74,0.243
26-14,,,,0.014,,,,,,0.017,,,,0.476,0.021,,,0.017,,1.4,,,,,,0.243,,,,,0,0.014,0.017,0.171333333,1.4,0.243
26-15,,,,0.014,,,,,,0.018,,,,0.369,0.02,,,0.017,,1.4,,,,,,2.247,,,,,0,0.014,0.018,0.135333333,1.4,2.247
26-16,,,,0.014,,,,,,0.017,,,,0.13,0.018,,,0.017,,0.079,,,,,,0.242,,,,,0,0.014,0.017,0.055,0.079,0.242
26-17,,,,0.014,,,,,,0.017,0.015,,,0.014,0.021,,,0.017,,0.078,,,,,,0.241,,,,,0,0.014,0.016,0.017333333,0.078,0.241
26-18,,,,0.245,,,,,,0.157,,,,0.014,0.019,,,0.017,,0.72,,,,,,4.2,,,,,0,0.245,0.157,0.016666667,0.72,4.2
26-19,,,,0.014,,,,,,0.017,,,,0.136,0.02,,,0.016,,0.685,,,,,,0.239,,,,,0,0.014,0.017,0.057333333,0.685,0.239
26-20,,,,0.014,,,,,,0.017,,,,0.37,0.021,,,0.016,,0.675,,,,,,0.238,,,,,0,0.014,0.017,0.135666667,0.675,0.238
26-21,,,,0.014,,,,,,0.017,,,,0.13,0.02,,,0.016,,0.675,,,,,,2.201,,,,,0,0.014,0.017,0.055333333,0.675,2.201
26-22,,,,0.014,,,,,,0.017,,,,0.13,0.02,,,0.016,,0.675,,,,,,0.237,,,,,0,0.014,0.017,0.055333333,0.675,0.237
26-23,,,,0.013,,,,,,0.017,,,,0.014,0.02,,,0.016,,0.072,,,,,,0.236,,,,,0,0.013,0.017,0.016666667,0.072,0.236
27-00,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.016,,0.072,,,,,,0.236,,,,,0,0.014,0.017,0.016333333,0.072,0.236
27-01,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.072,,,,,,0.236,,,,,0,0.014,0.017,0.017333333,0.072,0.236
27-02,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.072,,,,,,0.235,,,,,0,0.014,0.017,0.017,0.072,0.235
27-03,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.072,,,,,,0.235,,,,,0,0.014,0.017,0.017,0.072,0.235
27-04,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.016,,0.072,,,,,,0.235,,,,,0,0.014,0.017,0.016666667,0.072,0.235
27-05,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.016,,0.073,,,,,,0.235,,,,,0,0.014,0.017,0.016666667,0.073,0.235
27-06,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.072,,,,,,0.235,,,,,0,0.014,0.017,0.017,0.072,0.235
27-07,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.073,,,,,,0.235,,,,,0,0.014,0.017,0.017,0.073,0.235
27-08,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.073,,,,,,0.234,,,,,0,0.014,0.017,0.017,0.073,0.234
27-09,,,,0.013,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.073,,,,,,0.234,,,,,0,0.013,0.017,0.017,0.073,0.234
27-10,,,,0.014,,,,,,0.017,,,,0.014,0.018,,,0.017,,0.073,,,,,,0.234,,,,,0,0.014,0.017,0.016333333,0.073,0.234
27-11,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.017,,0.073,,,,,,0.234,,,,,0,0.014,0.017,0.017333333,0.073,0.234
27-12,,,,0.014,,,,,,0.018,,,,0.014,0.021,,,0.016,,0.073,,,,,,0.234,,,,,0,0.014,0.018,0.017,0.073,0.234
27-13,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.017,,0.073,,,,,,0.233,,,,,0,0.014,0.017,0.017,0.073,0.233
27-14,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.017,,0.073,,,,,,0.233,,,,,0,0.014,0.017,0.017333333,0.073,0.233
27-15,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.073,,,,,,0.233,,,,,0,0.013,0.017,0.017,0.073,0.233
27-16,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.073,,,,,,0.232,,,,,0,0.014,0.017,0.017,0.073,0.232
27-17,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.016,,0.072,,,,,,0.232,,,,,0,0.014,0.017,0.016666667,0.072,0.232
27-18,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.016,,0.071,,,,,,0.23,,,,,0,0.014,0.017,0.016333333,0.071,0.23
27-19,,,,0.014,,,,,,0.017,,,,0.014,0.019,,,0.016,,0.071,,,,,,0.23,,,,,0,0.014,0.017,0.016333333,0.071,0.23
27-20,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.071,,,,,,0.228,,,,,0.2,0.014,0.017,0.017,0.071,0.228
27-21,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.016,,0.07,,,,,,0.227,,,,,0,0.014,0.017,0.016666667,0.07,0.227
27-22,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.069,,,,,,0.226,,,,,0,0.014,0.017,0.017,0.069,0.226
27-23,,,,0.013,,,,,,0.017,,,,0.014,0.019,,,0.016,,0.069,,,,,,0.226,,,,,0,0.013,0.017,0.016333333,0.069,0.226
28-00,,,,0.013,,,,,,0.017,,,,0.014,0.02,,,0.016,,0.069,,,,,,0.226,,,,,0,0.013,0.017,0.016666667,0.069,0.226
28-01,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.068,,,,,,0.226,,,,,0,0.014,0.017,0.017,0.068,0.226
28-02,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.069,,,,,,0.226,,,,,0,0.014,0.017,0.017,0.069,0.226
28-03,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.069,,,,,,0.226,,,,,0,0.014,0.017,0.017,0.069,0.226
28-04,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.069,,,,,,0.225,,,,,0,0.013,0.017,0.017,0.069,0.225
28-05,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.069,,,,,,0.226,,,,,0,0.014,0.017,0.017,0.069,0.226
28-06,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.069,,,,,,0.225,,,,,0,0.013,0.017,0.017,0.069,0.225
28-07,,,,0.013,,,,,,0.017,,,,0.014,0.023,,,0.016,,0.069,,,,,,0.225,,,,,0,0.013,0.017,0.017666667,0.069,0.225
28-08,,,,0.013,,,,,,0.017,,,,0.014,0.023,,,0.016,,0.069,,,,,,0.225,,,,,0,0.013,0.017,0.017666667,0.069,0.225
28-09,,,,0.014,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.069,,,,,,0.225,,,,,0,0.014,0.017,0.017333333,0.069,0.225
28-10,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.069,,,,,,0.225,,,,,0,0.013,0.017,0.017,0.069,0.225
28-11,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.07,,,,,,0.225,,,,,0,0.013,0.017,0.017333333,0.07,0.225
28-12,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.07,,,,,,0.224,,,,,0,0.013,0.017,0.017333333,0.07,0.224
28-13,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.07,,,,,,0.225,,,,,0,0.013,0.017,0.017,0.07,0.225
28-14,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.07,,,,,,0.224,,,,,0,0.013,0.017,0.017333333,0.07,0.224
28-15,,,,0.014,,,,,,0.017,,,,0.014,0.018,,,0.016,,0.07,,,,,,0.224,,,,,0,0.014,0.017,0.016,0.07,0.224
28-16,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.07,,,,,,0.223,,,,,0,0.013,0.017,0.017,0.07,0.223
28-17,,,,0.013,,,,,,0.017,,,,0.014,0.019,,,0.016,,0.07,,,,,,0.223,,,,,0,0.013,0.017,0.016333333,0.07,0.223
28-18,,,,0.013,,,,,,0.017,,,,0.014,0.023,,,0.016,,0.07,,,,,,0.222,,,,,0.3,0.013,0.017,0.017666667,0.07,0.222
28-19,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.07,,,,,,0.222,,,,,0.6,0.013,0.017,0.017333333,0.07,0.222
28-20,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.07,,,,,,0.223,,,,,0,0.013,0.017,0.017333333,0.07,0.223
28-21,,,,0.013,,,,,,0.017,,,,0.014,0.023,,,0.016,,0.07,,,,,,0.221,,,,,0,0.013,0.017,0.017666667,0.07,0.221
28-22,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.07,,,,,,0.222,,,,,0,0.013,0.017,0.017,0.07,0.222
28-23,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.07,,,,,,0.222,,,,,0,0.013,0.017,0.017333333,0.07,0.222
29-00,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.07,,,,,,0.221,,,,,0,0.013,0.017,0.017333333,0.07,0.221
29-01,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.071,,,,,,0.221,,,,,0,0.013,0.017,0.017,0.071,0.221
29-02,,,,0.013,,,,,,0.017,,,,0.014,0.023,,,0.016,,0.071,,,,,,0.222,,,,,0,0.013,0.017,0.017666667,0.071,0.222
29-03,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.071,,,,,,0.221,,,,,0,0.013,0.017,0.017333333,0.071,0.221
29-04,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.071,,,,,,0.221,,,,,0,0.013,0.017,0.017,0.071,0.221
29-05,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.071,,,,,,0.221,,,,,0,0.014,0.017,0.017,0.071,0.221
29-06,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.071,,,,,,0.221,,,,,0,0.013,0.017,0.017333333,0.071,0.221
29-07,,,,0.013,,,,,,0.017,,,,0.014,0.02,,,0.016,,0.071,,,,,,0.221,,,,,0,0.013,0.017,0.016666667,0.071,0.221
29-08,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.071,,,,,,0.22,,,,,0,0.013,0.017,0.017333333,0.071,0.22
29-09,,,,0.013,,,,,,0.017,,,,0.014,0.02,,,0.016,,0.071,,,,,,0.221,,,,,0,0.013,0.017,0.016666667,0.071,0.221
29-10,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.071,,,,,,0.22,,,,,0,0.013,0.017,0.017333333,0.071,0.22
29-11,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.071,,,,,,0.221,,,,,0,0.013,0.017,0.017,0.071,0.221
29-12,,,,0.013,,,,,,0.017,,,,0.014,0.019,,,0.016,,0.071,,,,,,0.22,,,,,0,0.013,0.017,0.016333333,0.071,0.22
29-13,,,,0.014,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.071,,,,,,0.22,,,,,0,0.014,0.017,0.017,0.071,0.22
29-14,,,,0.013,,,,,,0.017,,,,0.014,0.022,,,0.016,,0.071,,,,,,0.219,,,,,0,0.013,0.017,0.017333333,0.071,0.219
29-15,,,,0.014,,,,,,0.017,,,,0.014,0.02,,,0.016,,0.071,,,,,,0.218,,,,,0,0.014,0.017,0.016666667,0.071,0.218
29-16,,,,0.013,,,,,,0.017,,,,0.014,0.021,,,0.016,,0.071,,,,,,0.217,,,,,0,0.013,0.017,0.017,0.071,0.217
29-17,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.016,,0.071,,,,,,0.216,,,,,0,0.013,0.017,0.016,0.071,0.216
29-18,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.016,,0.07,,,,,,0.215,,,,,0,0.013,0.017,0.016,0.07,0.215
29-19,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.016,,0.069,,,,,,0.214,,,,,0,0.013,0.017,0.016,0.069,0.214
29-20,,,,0.013,,,,,,0.017,,,,0.014,0.017,,,0.016,,0.069,,,,,,0.213,,,,,0,0.013,0.017,0.015666667,0.069,0.213
29-21,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.016,,0.069,,,,,,0.213,,,,,0,0.013,0.017,0.016,0.069,0.213
29-22,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.016,,0.068,,,,,,0.212,,,,,0,0.013,0.017,0.016,0.068,0.212
29-23,,,,0.013,,,,,,0.017,,,,0.014,0.016,,,0.016,,0.068,,,,,,0.212,,,,,0,0.013,0.017,0.015333333,0.068,0.212
30-00,,,,0.013,,,,,,0.017,,,,0.014,0.017,,,0.016,,0.068,,,,,,0.212,,,,,0,0.013,0.017,0.015666667,0.068,0.212
30-01,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.016,,0.068,,,,,,0.212,,,,,0,0.013,0.017,0.016,0.068,0.212
30-02,,,,0.013,,,,,,0.017,,,,0.014,0.019,,,0.016,,0.068,,,,,,0.212,,,,,0,0.013,0.017,0.016333333,0.068,0.212
30-03,,,,0.013,,,,,,0.017,,,,0.014,0.019,,,0.016,,0.068,,,,,,0.212,,,,,0,0.013,0.017,0.016333333,0.068,0.212
30-04,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.016,,0.068,,,,,,0.211,,,,,0,0.013,0.017,0.016,0.068,0.211
30-05,,,,0.013,,,,,,0.017,,,,0.014,0.019,,,0.016,,0.068,,,,,,0.212,,,,,0,0.013,0.017,0.016333333,0.068,0.212
30-06,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.016,,0.068,,,,,,0.211,,,,,0,0.013,0.017,0.016,0.068,0.211
30-07,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.016,,0.068,,,,,,0.211,,,,,0,0.013,0.017,0.016,0.068,0.211
30-08,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.016,,0.069,,,,,,0.211,,,,,0,0.013,0.017,0.016,0.069,0.211
30-09,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.016,,0.069,,,,,,0.211,,,,,0,0.013,0.017,0.016,0.069,0.211
30-10,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.016,,0.069,,,,,,0.211,,,,,0,0.013,0.017,0.016,0.069,0.211
30-11,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.016,,0.069,,,,,,0.211,,,,,0,0.013,0.017,0.016,0.069,0.211
30-12,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.016,,0.069,,,,,,0.211,,,,,0,0.013,0.017,0.016,0.069,0.211
30-13,,,,0.013,,,,,,0.017,,,,0.014,0.018,,,0.016,,0.069,,,,,,0.21,,,,,5.2,0.013,0.017,0.016,0.069,0.21
30-14,,,,0.014,,,,,,0.017,,,,0.014,0.103,,,0.016,,0.069,,,,,,0.21,,,,,3.1,0.014,0.017,0.044333333,0.069,0.21
30-15,,,,0.031,,,,,,0.017,,,,0.023,0.114,,,0.016,,0.069,,,,,,0.21,,,,,0,0.031,0.017,0.051,0.069,0.21
30-16,,,,0.037,,,,,,0.017,,,,0.046,0.112,,,0.016,,0.069,,,,,,0.21,,,,,0,0.037,0.017,0.058,0.069,0.21
30-17,,,,0.039,,,,,,0.017,,,,0.052,0.111,,,0.016,,0.069,,,,,,0.209,,,,,0,0.039,0.017,0.059666667,0.069,0.209
30-18,,,,0.041,,,,,,0.017,,,,0.056,0.11,,,0.016,,0.069,,,,,,0.209,,,,,0,0.041,0.017,0.060666667,0.069,0.209
30-19,,,,0.041,,,,,,0.017,,,,0.059,0.108,,,0.016,,0.068,,,,,,0.208,,,,,0,0.041,0.017,0.061,0.068,0.208
30-20,,,,0.042,,,,,,0.017,,,,0.059,0.107,,,0.016,,0.068,,,,,,0.208,,,,,0,0.042,0.017,0.060666667,0.068,0.208
30-21,,,,0.042,,,,,,0.017,,,,0.059,0.105,,,0.016,,0.068,,,,,,0.208,,,,,0,0.042,0.017,0.06,0.068,0.208
30-22,,,,0.043,,,,,,0.017,,,,0.059,0.104,,,0.016,,0.068,,,,,,0.207,,,,,0,0.043,0.017,0.059666667,0.068,0.207
30-23,,,,0.043,,,,,,0.017,,,,0.059,0.104,,,0.016,,0.068,,,,,,0.207,,,,,0,0.043,0.017,0.059666667,0.068,0.207
31-00,,,,0.043,,,,,,0.017,,,,0.059,0.103,,,0.016,,0.067,,,,,,0.206,,,,,0,0.043,0.017,0.059333333,0.067,0.206
31-01,,,,0.043,,,,,,0.017,,,,0.059,0.101,,,0.016,,0.068,,,,,,0.206,,,,,0,0.043,0.017,0.058666667,0.068,0.206
31-02,,,,0.043,,,,,,0.017,,,,0.059,0.102,,,0.016,,0.068,,,,,,0.206,,,,,0,0.043,0.017,0.059,0.068,0.206
31-03,,,,0.043,,,,,,0.017,,,,0.059,0.102,,,0.016,,0.068,,,,,,0.206,,,,,0,0.043,0.017,0.059,0.068,0.206
31-04,,,,0.043,,,,,,0.017,,,,0.059,0.099,,,0.016,,0.068,,,,,,0.206,,,,,0,0.043,0.017,0.058,0.068,0.206
31-05,,,,0.043,,,,,,0.017,,,,0.059,0.101,,,0.016,,0.068,,,,,,0.206,,,,,0,0.043,0.017,0.058666667,0.068,0.206
31-06,,,,0.043,,,,,,0.017,,,,0.059,0.099,,,0.016,,0.068,,,,,,0.206,,,,,0,0.043,0.017,0.058,0.068,0.206
31-07,,,,0.043,,,,,,0.017,,,,0.06,0.098,,,0.016,,0.068,,,,,,0.205,,,,,0,0.043,0.017,0.058,0.068,0.205
31-08,,,,0.043,,,,,,0.017,,,,0.06,0.097,,,0.016,,0.068,,,,,,0.206,,,,,0,0.043,0.017,0.057666667,0.068,0.206
31-09,,,,0.044,,,,,,0.017,,,,0.059,0.097,,,0.016,,0.068,,,,,,0.205,,,,,0.3,0.044,0.017,0.057333333,0.068,0.205
31-10,,,,0.044,,,,,,0.017,,,,0.06,0.098,,,0.016,,0.068,,,,,,0.206,,,,,0,0.044,0.017,0.058,0.068,0.206
31-11,,,,0.044,,,,,,0.017,,,,0.066,0.097,,,0.016,,0.068,,,,,,0.205,,,,,0.5,0.044,0.017,0.059666667,0.068,0.205
31-12,,,,0.044,,,,,,0.017,,,,0.07,0.095,,,0.016,,0.068,,,,,,0.205,,,,,0,0.044,0.017,0.060333333,0.068,0.205
31-13,,,,0.044,,,,,,0.017,,,,0.072,0.095,,,0.016,,0.068,,,,,,0.205,,,,,0,0.044,0.017,0.061,0.068,0.205
31-14,,,,0.044,,,,,,0.017,,,,0.072,0.095,,,0.016,,0.069,,,,,,0.205,,,,,0,0.044,0.017,0.061,0.069,0.205
