DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
22-06,,,,0.129,,,,,,0.127,,,,,0.115,,,1.443,,2.433,,,,,,3.098,,,,,0,0.129,0.127,0.779,2.433,3.098
22-07,,,,2.249,,,,,,0.127,,,,1.465,0.115,,,1.427,,,,,,,,,,,,,0,2.249,0.127,1.002333333,,
22-08,,,,1.202,,,,,,0.128,,,,,0.114,,,1.56,,,,,,,,,,,,,0,1.202,0.128,0.837,,
22-09,,,,0.129,,,,,,0.128,0.092,,,3.165,0.116,,,0.156,,,,,,,,3.09,,,,,0,0.129,0.11,1.145666667,,3.09
22-10,,,,0.129,,,,,,0.129,,,,0.156,0.115,,,0.156,,0.262,,,,,,0.333,,,,,0.2,0.129,0.129,0.142333333,0.262,0.333
22-11,,,,0.13,,,,,,0.129,,,,0.157,0.116,,,0.157,,0.261,,,,,,0.334,,,,,0.2,0.13,0.129,0.143333333,0.261,0.334
22-12,,,,0.13,,,,,,0.129,,,,0.157,0.116,,,0.156,,0.261,,,,,,0.334,,,,,0,0.13,0.129,0.143,0.261,0.334
22-13,,,,0.13,,,,,,0.129,0.095,,,1.452,0.115,,,1.443,,2.6,,,,,,0.334,,,,,0,0.13,0.112,1.003333333,2.6,0.334
22-14,,,,0.13,,,,,,0.129,0.095,,,0.156,0.116,,,0.156,,0.259,,,,,,0.334,,,,,0,0.13,0.112,0.142666667,0.259,0.334
22-15,,,,0.129,,,,,,0.129,0.091,,,0.155,0.116,,,0.156,,0.259,,,,,,0.334,,,,,0,0.129,0.11,0.142333333,0.259,0.334
22-16,,,,0.128,,,,,,0.127,0.09,,,0.155,0.114,,,0.155,,0.257,,,,,,0.334,,,,,0,0.128,0.1085,0.141333333,0.257,0.334
22-17,,,,0.127,0.057,,,,,0.126,0.088,,,0.153,0.115,,,0.154,,0.255,,,,,,0.334,,,,,0,0.092,0.107,0.140666667,0.255,0.334
22-18,,,,0.126,,,,,,0.125,0.084,,,0.152,0.115,,,0.153,,0.254,,,,,,0.334,,,,,0,0.126,0.1045,0.14,0.254,0.334
22-19,,,,0.125,,,,,,0.123,0.083,,,0.15,0.114,,,0.151,,0.253,,,,,,0.334,,,,,0,0.125,0.103,0.138333333,0.253,0.334
22-20,,,,0.124,,,,,,0.123,0.08,,,0.149,0.114,,,0.151,,0.25,,,,,,0.334,,,,,0,0.124,0.1015,0.138,0.25,0.334
22-21,,,,0.123,,,,,,0.121,0.077,,,0.147,0.111,,,0.149,,0.248,,,,,,0.334,,,,,0,0.123,0.099,0.135666667,0.248,0.334
22-22,,,,0.122,,,,,,0.121,0.077,,,0.147,0.111,,,0.149,,0.246,,,,,,0.334,,,,,0,0.122,0.099,0.135666667,0.246,0.334
22-23,,,,0.122,0.045,,,,,0.121,0.075,,,0.147,0.112,,,0.149,,0.244,,,,,,0.334,,,,,0,0.0835,0.098,0.136,0.244,0.334
23-00,,,,0.122,0.046,,,,,0.121,0.075,,,0.146,0.113,,,0.149,,0.243,,,,,,0.333,,,,,0,0.084,0.098,0.136,0.243,0.333
23-01,,,,0.123,0.046,,,,,0.121,0.075,,,0.147,0.113,,,0.149,,0.242,,,,,,0.334,,,,,0,0.0845,0.098,0.136333333,0.242,0.334
23-02,,,,0.123,0.046,,,,,0.122,0.078,,,0.148,0.113,,,0.149,,0.242,,,,,,0.334,,,,,0,0.0845,0.1,0.136666667,0.242,0.334
23-03,,,,0.124,0.047,,,,,0.122,0.077,,,0.148,0.112,,,0.149,,0.241,,,,,,0.334,,,,,0,0.0855,0.0995,0.136333333,0.241,0.334
23-04,,,,0.124,0.047,,,,,0.123,0.076,,,0.148,0.112,,,0.149,,0.241,,,,,,0.333,,,,,0,0.0855,0.0995,0.136333333,0.241,0.333
23-05,,,,0.125,0.048,,,,,0.123,0.078,,,0.149,0.113,,,0.149,,0.241,,,,,,0.334,,,,,0,0.0865,0.1005,0.137,0.241,0.334
23-06,,,,0.125,0.047,,,,,0.123,0.077,,,0.149,0.112,,,0.149,,0.24,,,,,,0.334,,,,,0,0.086,0.1,0.136666667,0.24,0.334
23-07,,,,0.125,0.048,,,,,0.123,0.081,,,0.149,0.112,,,0.15,,0.24,,,,,,0.334,,,,,0,0.0865,0.102,0.137,0.24,0.334
23-08,,,,0.125,0.048,,,,,0.124,,,,0.149,0.113,,,0.149,,0.24,,,,,,0.334,,,,,0,0.0865,0.124,0.137,0.24,0.334
23-09,,,,0.125,0.048,,,,,0.124,,,,0.149,0.112,,,0.149,,0.239,,,,,,0.333,,,,,0,0.0865,0.124,0.136666667,0.239,0.333
23-10,,,,0.126,0.048,,,,,0.124,,,,0.149,0.112,,,0.149,,0.239,,,,,,0.334,,,,,0,0.087,0.124,0.136666667,0.239,0.334
23-11,,,,0.126,0.048,,,,,0.125,,,,0.15,0.113,,,0.15,,0.238,,,,,,0.334,,,,,0,0.087,0.125,0.137666667,0.238,0.334
23-12,,,,0.126,0.051,,,,,0.125,,,,0.149,0.113,,,0.149,,0.238,,,,,,0.333,,,,,0,0.0885,0.125,0.137,0.238,0.333
23-13,,,,0.126,,,,,,0.125,,,,1.387,0.113,,,0.149,,0.237,,,,,,0.334,,,,,0,0.126,0.125,0.549666667,0.237,0.334
23-14,,,,0.126,,,,,,0.125,,,,,0.113,,,0.149,,0.237,,,,,,0.334,,,,,0.7,0.126,0.125,0.131,0.237,0.334
23-15,,,,0.126,,,,,,0.125,,,,0.562,0.112,,,0.15,,0.236,,,,,,0.334,,,,,0,0.126,0.125,0.274666667,0.236,0.334
23-16,,,,0.126,,,,,,0.125,,,,0.149,0.113,,,1.482,,0.236,,,,,,0.334,,,,,0,0.126,0.125,0.581333333,0.236,0.334
23-17,,,,0.126,,,,,,1.147,,,,,0.113,,,1.379,,,,,,,,0.334,,,,,0,0.126,1.147,0.746,,0.334
23-18,,,,0.126,,,,,,1.155,,,,,0.113,,,1.387,,4.717,,,,,,0.334,,,,,0,0.126,1.155,0.75,4.717,0.334
23-19,,,,0.125,,,,,,1.129,,,,2.565,0.112,,,0.149,,2.174,,,,,,0.333,,,,,0.5,0.125,1.129,0.942,2.174,0.333
23-20,,,,1.156,,,,,,1.138,,,,0.147,0.111,,,0.149,,0.235,,,,,,3.081,,,,,0,1.156,1.138,0.135666667,0.235,3.081
23-21,,,,0.125,,,,,,0.123,,,,0.147,0.111,,,0.149,,0.234,,,,,,0.333,,,,,0,0.125,0.123,0.135666667,0.234,0.333
23-22,,,,0.124,,,,,,0.122,,,,0.146,0.112,,,0.148,,0.234,,,,,,0.333,,,,,0,0.124,0.122,0.135333333,0.234,0.333
23-23,,,,0.124,,,,,,0.122,,,,1.334,0.112,,,0.148,,0.233,,,,,,0.334,,,,,0,0.124,0.122,0.531333333,0.233,0.334
24-00,,,,0.124,,,,,,0.122,,,,0.146,0.112,,,0.148,,0.233,,,,,,0.334,,,,,0,0.124,0.122,0.135333333,0.233,0.334
24-01,,,,0.125,,,,,,0.123,,,,0.147,0.111,,,0.148,,0.232,,,,,,0.334,,,,,0,0.125,0.123,0.135333333,0.232,0.334
24-02,,,,0.125,,,,,,0.123,,,,1.452,0.111,,,1.369,,2.31,,,,,,0.333,,,,,0,0.125,0.123,0.977333333,2.31,0.333
24-03,,,,1.156,0.044,,,,,0.124,,,,0.147,0.111,,,0.148,,2.137,,,,,,3.097,,,,,0,0.6,0.124,0.135333333,2.137,3.097
24-04,,,,0.125,,,,,,0.123,,,,0.147,0.111,,,0.148,,0.231,,,,,,0.334,,,,,0,0.125,0.123,0.135333333,0.231,0.334
24-05,,,,0.125,,,,,,0.123,,,,0.147,0.111,,,0.148,,0.231,,,,,,0.333,,,,,0,0.125,0.123,0.135333333,0.231,0.333
24-06,,,,1.165,,,,,,1.138,,,,0.147,0.112,,,0.148,,0.23,,,,,,0.334,,,,,0,1.165,1.138,0.135666667,0.23,0.334
24-07,,,,0.126,,,,,,0.124,,,,0.148,0.111,,,0.148,,0.23,,,,,,0.333,,,,,0,0.126,0.124,0.135666667,0.23,0.333
24-08,,,,0.126,,,,,,0.124,,,,0.148,0.11,,,0.148,,0.229,,,,,,0.334,,,,,0,0.126,0.124,0.135333333,0.229,0.334
24-09,,,,2.213,0.041,,,,,1.156,,,,1.352,0.11,,,0.148,,2.118,,,,,,3.081,,,,,0,1.127,1.156,0.536666667,2.118,3.081
24-10,,,,0.126,0.041,,,,,0.125,,,,0.148,0.111,,,0.148,,0.229,,,,,,0.334,,,,,0,0.0835,0.125,0.135666667,0.229,0.334
24-11,,,,0.126,0.041,,,,,0.124,,,,0.148,0.111,,,0.148,,0.229,,,,,,0.333,,,,,0.2,0.0835,0.124,0.135666667,0.229,0.333
24-12,,,,0.126,0.041,,,,,0.125,,,,0.148,0.111,,,0.148,,0.229,,,,,,0.334,,,,,0,0.0835,0.125,0.135666667,0.229,0.334
24-13,,,,0.126,0.041,,,,,0.125,,,,0.148,0.111,,,0.149,,0.228,,,,,,0.334,,,,,0,0.0835,0.125,0.136,0.228,0.334
24-14,,,,0.126,0.041,,,,,0.125,,,,0.147,0.112,,,0.148,,0.228,,,,,,0.333,,,,,0,0.0835,0.125,0.135666667,0.228,0.333
24-15,,,,0.125,0.04,,,,,0.123,,,,0.145,0.112,,,0.148,,0.227,,,,,,0.334,,,,,0,0.0825,0.123,0.135,0.227,0.334
24-16,,,,0.124,0.04,,,,,0.123,,,,0.144,0.111,,,0.147,,0.226,,,,,,0.334,,,,,0,0.082,0.123,0.134,0.226,0.334
24-17,,,,0.123,0.039,,,,,0.121,,,,0.142,0.11,,,0.147,,0.226,,,,,,0.334,,,,,0,0.081,0.121,0.133,0.226,0.334
24-18,,,,0.121,0.037,,,,,0.12,,,,0.14,0.109,,,0.146,,0.225,,,,,,0.333,,,,,0,0.079,0.12,0.131666667,0.225,0.333
24-19,,,,0.119,0.038,,,,,0.119,,,,0.139,0.109,,,0.145,,0.224,,,,,,0.333,,,,,0,0.0785,0.119,0.131,0.224,0.333
24-20,,,,0.117,0.036,,,,,0.117,,,,0.138,0.11,,,0.144,,0.223,,,,,,0.334,,,,,0,0.0765,0.117,0.130666667,0.223,0.334
24-21,,,,0.116,0.034,,,,,0.114,,,,0.138,0.109,,,0.144,,0.221,,,,,,0.334,,,,,0,0.075,0.114,0.130333333,0.221,0.334
24-22,,,,0.115,0.036,,,,,0.114,,,,0.138,0.109,,,0.144,,0.221,,,,,,0.333,,,,,0,0.0755,0.114,0.130333333,0.221,0.333
24-23,,,,0.114,0.037,,,,,0.113,,,,0.138,0.109,,,0.143,,0.22,,,,,,0.334,,,,,0,0.0755,0.113,0.13,0.22,0.334
25-00,,,,0.115,0.035,,,,,0.113,,,,0.138,0.11,,,1.332,,0.219,,,,,,0.333,,,,,0,0.075,0.113,0.526666667,0.219,0.333
25-01,,,,0.115,0.034,,,,,0.114,,,,2.424,0.109,,,1.34,,3.824,,,,,,3.081,,,,,0,0.0745,0.114,1.291,3.824,3.081
25-02,,,,0.116,0.033,,,,,0.114,,,,0.138,0.109,,,0.144,,0.218,,,,,,0.334,,,,,0,0.0745,0.114,0.130333333,0.218,0.334
25-03,,,,0.117,0.033,,,,,0.115,,,,0.139,0.107,,,0.144,,0.218,,,,,,0.334,,,,,0,0.075,0.115,0.13,0.218,0.334
25-04,,,,0.117,0.032,,,,,0.116,,,,0.139,0.108,,,0.144,,0.218,,,,,,0.334,,,,,0,0.0745,0.116,0.130333333,0.218,0.334
25-05,,,,0.118,0.031,,,,,0.116,,,,0.139,0.109,,,0.144,,0.218,,,,,,0.334,,,,,0,0.0745,0.116,0.130666667,0.218,0.334
25-06,,,,,0.031,,,,,1.042,,,,2.471,0.11,,,0.144,,,,,,,,,,,,,0,0.031,1.042,0.908333333,,
25-07,,,,1.417,0.031,,,,,1.083,,,,,0.109,,,0.144,,,,,,,,,,,,,0,0.724,1.083,0.1265,,
25-08,,,,0.119,0.032,,,,,0.118,,,,3.991,0.109,,,0.144,,2.684,,,,,,1.249,,,,,0,0.0755,0.118,1.414666667,2.684,1.249
25-09,,,,0.119,0.035,,,,,0.118,,,,,0.109,,,0.144,,,,,,,,,,,,,0,0.077,0.118,0.1265,,
25-10,,,,,0.036,,,,,,,,,3.962,0.109,,,0.144,,,,,,,,,,,,,0,0.036,,1.405,,
25-11,,,,0.45,0.033,,,,,1.427,,,,3.541,0.108,,,0.144,,1.955,,,,,,1.255,,,,,0,0.2415,1.427,1.264333333,1.955,1.255
25-12,,,,1.169,0.034,,,,,1.101,,,,3.58,0.107,,,0.145,,3.999,,,,,,3.089,,,,,0,0.6015,1.101,1.277333333,3.999,3.089
25-13,,,,0.121,0.033,,,,,0.119,,,,2.45,0.108,,,0.144,,3.873,,,,,,0.334,,,,,0,0.077,0.119,0.900666667,3.873,0.334
25-14,,,,0.12,0.033,,,,,0.119,,,,0.139,0.107,,,0.144,,0.216,,,,,,0.334,,,,,0,0.0765,0.119,0.13,0.216,0.334
25-15,,,,0.12,0.032,,,,,0.118,,,,0.139,0.108,,,0.144,,0.215,,,,,,0.334,,,,,0,0.076,0.118,0.130333333,0.215,0.334
25-16,,,,0.118,,,,,,0.118,,,,1.277,0.108,,,0.144,,0.214,,,,,,0.334,,,,,0,0.118,0.118,0.509666667,0.214,0.334
25-17,,,,0.117,,,,,,0.115,,,,4.951,0.107,,,1.323,,3.727,,,,,,0.334,,,,,0,0.117,0.115,2.127,3.727,0.334
25-18,,,,1.972,,,,,,1.947,,,,3.624,0.107,,,1.305,,3.71,,,,,,,,,,,0,1.972,1.947,1.678666667,3.71,
25-19,,,,1.96,,,,,,1.977,,,,0.136,0.105,,,0.142,,0.21,,,,,,,,,,,0,1.96,1.977,0.127666667,0.21,
25-20,,,,0.11,,,,,,0.112,,,,,0.107,,,0.141,,,,,,,,,,,,,0,0.11,0.112,0.124,,
25-21,,,,0.108,,,,,,0.112,,,,1.62,0.108,,,0.14,,2.496,,,,,,1.25,,,,,0,0.108,0.112,0.622666667,2.496,1.25
25-22,,,,0.107,,,,,,0.111,,,,0.135,0.106,,,0.14,,0.207,,,,,,0.334,,,,,0,0.107,0.111,0.127,0.207,0.334
25-23,,,,0.107,0.029,,,,,0.111,,,,0.134,0.106,,,0.14,,0.206,,,,,,0.334,,,,,0,0.068,0.111,0.126666667,0.206,0.334
26-00,,,,0.99,0.028,,,,,1.036,,,,1.257,0.107,,,1.287,,1.905,,,,,,0.334,,,,,0,0.509,1.036,0.883666667,1.905,0.334
26-01,,,,0.99,,,,,,1.027,,,,,0.106,,,0.14,,,,,,,,3.089,,,,,0,0.99,1.027,0.123,,3.089
26-02,,,,1.008,,,,,,2.876,,,,1.623,0.106,,,0.14,,0.205,,,,,,0.333,,,,,0,1.008,2.876,0.623,0.205,0.333
26-03,,,,1.017,,,,,,1.036,,,,,0.106,,,0.14,,,,,,,,3.089,,,,,0,1.017,1.036,0.123,,3.089
26-04,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,0,,,0.14,,
26-05,,,,,0.029,,,,,,,,,3.519,,,,0.14,,3.553,,,,,,3.098,,,,,0,0.029,,1.8295,3.553,3.098
26-06,,,,0.417,,,,,,0.42,,,,3.485,0.106,,,,,1.886,,,,,,0.334,,,,,0,0.417,0.42,1.7955,1.886,0.334
26-07,,,,1.036,0.03,,,,,1.036,,,,1.267,0.106,,,0.526,,1.878,,,,,,3.09,,,,,0,0.533,1.036,0.633,1.878,3.09
26-08,,,,1.036,0.029,,,,,1.045,,,,,0.106,,,0.14,,,,,,,,,,,,,0.3,0.5325,1.045,0.123,,
26-09,,,,0.113,0.029,,,,,0.112,,,,3.847,0.106,,,1.304,,2.436,,,,,,0.334,,,,,0,0.071,0.112,1.752333333,2.436,0.334
26-10,,,,0.113,0.029,,,,,0.113,,,,,0.106,,,2.42,,,,,,,,3.173,,,,,0,0.071,0.113,1.263,,3.173
26-11,,,,0.114,0.026,,,,,0.113,,,,2.806,0.106,,,0.141,,2.492,,,,,,0.334,,,,,0,0.07,0.113,1.017666667,2.492,0.334
26-12,,,,0.114,0.027,,,,,0.113,0.044,,,1.275,0.105,,,0.141,,1.878,,,,,,3.098,,,,,0,0.0705,0.0785,0.507,1.878,3.098
26-13,,,,0.115,0.027,,,,,0.113,0.044,,,0.137,0.106,,,0.141,,0.203,,,,,,0.334,,,,,0,0.071,0.0785,0.128,0.203,0.334
26-14,,,,0.115,0.027,,,,,0.113,,,,0.137,0.106,,,0.141,,0.203,,,,,,0.334,,,,,0,0.071,0.113,0.128,0.203,0.334
26-15,,,,0.114,0.028,,,,,0.113,,,,1.295,0.104,,,1.265,,2.081,,,,,,0.334,,,,,0,0.071,0.113,0.888,2.081,0.334
26-16,,,,0.112,0.029,,,,,0.112,,,,0.135,0.104,,,0.14,,0.201,,,,,,0.334,,,,,0,0.0705,0.112,0.126333333,0.201,0.334
26-17,,,,0.11,0.028,,,,,0.112,,,,0.135,0.104,,,0.14,,0.199,,,,,,0.334,,,,,0,0.069,0.112,0.126333333,0.199,0.334
26-18,,,,0.108,0.028,,,,,0.112,,,,0.134,0.104,,,0.139,,0.198,,,,,,0.334,,,,,0,0.068,0.112,0.125666667,0.198,0.334
26-19,,,,0.105,0.028,,,,,0.111,,,,0.133,0.104,,,0.138,,0.197,,,,,,0.334,,,,,0,0.0665,0.111,0.125,0.197,0.334
26-20,,,,0.104,0.028,,,,,0.111,,,,1.221,0.103,,,0.137,,1.812,,,,,,0.334,,,,,0,0.066,0.111,0.487,1.812,0.334
26-21,,,,0.103,0.028,,,,,0.111,,,,0.132,0.105,,,0.137,,0.194,,,,,,0.334,,,,,0,0.0655,0.111,0.124666667,0.194,0.334
26-22,,,,0.981,0.028,,,,,1.048,,,,1.31,0.104,,,0.136,,1.786,,,,,,3.44,,,,,0,0.5045,1.048,0.516666667,1.786,3.44
26-23,,,,0.103,0.028,,,,,0.11,,,,0.131,0.103,,,0.136,,0.193,,,,,,0.334,,,,,0,0.0655,0.11,0.123333333,0.193,0.334
27-00,,,,0.103,0.028,,,,,0.11,,,,0.131,0.102,,,0.136,,0.192,,,,,,0.334,,,,,0,0.0655,0.11,0.123,0.192,0.334
27-01,,,,0.103,0.028,,,,,0.11,,,,0.132,0.103,,,0.136,,0.192,,,,,,0.334,,,,,0,0.0655,0.11,0.123666667,0.192,0.334
27-02,,,,0.103,0.029,,,,,0.11,,,,0.132,0.103,,,0.137,,0.192,,,,,,0.334,,,,,0,0.066,0.11,0.124,0.192,0.334
27-03,,,,0.103,0.028,,,,,0.11,,,,1.185,0.102,,,0.137,,1.723,,,,,,0.334,,,,,0,0.0655,0.11,0.474666667,1.723,0.334
27-04,,,,0.104,0.027,,,,,0.111,,,,0.133,0.103,,,0.136,,0.192,,,,,,0.334,,,,,0,0.0655,0.111,0.124,0.192,0.334
27-05,,,,0.104,0.028,,,,,0.111,,,,0.133,0.103,,,0.137,,0.192,,,,,,0.334,,,,,0,0.066,0.111,0.124333333,0.192,0.334
27-06,,,,0.104,0.026,,,,,0.111,,,,0.133,0.103,,,0.137,,0.192,,,,,,0.334,,,,,0,0.065,0.111,0.124333333,0.192,0.334
27-07,,,,0.104,0.023,,,,,0.111,,,,0.133,0.104,,,0.137,,0.192,,,,,,0.334,,,,,0,0.0635,0.111,0.124666667,0.192,0.334
27-08,,,,0.105,0.023,,,,,0.111,,,,0.133,0.103,,,0.137,,0.192,,,,,,0.334,,,,,0,0.064,0.111,0.124333333,0.192,0.334
27-09,,,,0.106,0.023,,,,,0.111,,,,0.134,0.103,,,0.138,,0.192,,,,,,0.333,,,,,0,0.0645,0.111,0.125,0.192,0.333
27-10,,,,0.106,0.025,,,,,0.111,,,,0.134,0.103,,,0.138,,0.192,,,,,,0.334,,,,,0,0.0655,0.111,0.125,0.192,0.334
27-11,,,,0.106,0.025,,,,,0.112,,,,0.134,0.102,,,0.138,,0.192,,,,,,0.334,,,,,0,0.0655,0.112,0.124666667,0.192,0.334
27-12,,,,0.107,0.025,,,,,0.111,,,,0.134,0.102,,,0.137,,0.192,,,,,,0.335,,,,,0.3,0.066,0.111,0.124333333,0.192,0.335
27-13,,,,0.107,0.025,,,,,0.111,,,,0.134,0.102,,,0.137,,0.192,,,,,,0.334,,,,,0,0.066,0.111,0.124333333,0.192,0.334
27-14,,,,0.107,0.025,,,,,0.112,,,,0.134,0.103,,,0.138,,0.192,,,,,,0.335,,,,,0,0.066,0.112,0.125,0.192,0.335
27-15,,,,0.107,0.025,,,,,0.111,,,,0.133,0.103,,,0.137,,0.191,,,,,,0.334,,,,,0,0.066,0.111,0.124333333,0.191,0.334
27-16,,,,1.847,0.025,,,,,1.951,,,,1.222,0.102,,,0.137,,0.191,,,,,,3.191,,,,,0,0.936,1.951,0.487,0.191,3.191
27-17,,,,0.104,,,,,,0.111,,,,0.132,0.103,,,,,0.19,,,,,,0.334,,,,,0,0.104,0.111,0.1175,0.19,0.334
27-18,,,,0.925,0.025,,,,,0.996,,,,0.131,0.101,,,0.51,,0.19,,,,,,2.998,,,,,0,0.475,0.996,0.247333333,0.19,2.998
27-19,,,,0.103,0.024,,,,,0.11,,,,1.212,0.1,,,2.391,,0.19,,,,,,0.334,,,,,0,0.0635,0.11,1.234333333,0.19,0.334
27-20,,,,0.102,0.021,,,,,0.109,,,,0.129,0.101,,,0.134,,0.189,,,,,,0.334,,,,,0,0.0615,0.109,0.121333333,0.189,0.334
27-21,,,,0.101,0.022,,,,,0.109,,,,0.129,0.102,,,0.133,,0.189,,,,,,0.334,,,,,0,0.0615,0.109,0.121333333,0.189,0.334
27-22,,,,0.101,0.021,,,,,0.108,,,,0.129,0.101,,,0.133,,0.189,,,,,,0.334,,,,,0,0.061,0.108,0.121,0.189,0.334
27-23,,,,0.101,0.021,,,,,0.108,,,,0.129,0.102,,,0.133,,0.189,,,,,,0.334,,,,,0,0.061,0.108,0.121333333,0.189,0.334
28-00,,,,0.101,0.022,,,,,0.108,,,,0.129,0.103,,,0.133,,0.189,,,,,,0.334,,,,,0,0.0615,0.108,0.121666667,0.189,0.334
28-01,,,,0.101,0.022,,,,,0.108,,,,0.129,0.103,,,0.133,,0.189,,,,,,0.334,,,,,0,0.0615,0.108,0.121666667,0.189,0.334
28-02,,,,0.101,0.023,,,,,0.109,,,,0.13,0.103,,,0.133,,0.188,,,,,,0.334,,,,,0,0.062,0.109,0.122,0.188,0.334
28-03,,,,0.101,0.025,,,,,0.109,,,,0.13,0.101,,,0.134,,0.188,,,,,,0.334,,,,,0,0.063,0.109,0.121666667,0.188,0.334
28-04,,,,0.101,0.025,,,,,0.109,,,,0.131,0.102,,,0.134,,0.188,,,,,,0.334,,,,,0,0.063,0.109,0.122333333,0.188,0.334
28-05,,,,0.102,0.026,,,,,0.11,,,,0.131,0.104,,,0.133,,0.188,,,,,,0.334,,,,,0,0.064,0.11,0.122666667,0.188,0.334
28-06,,,,0.102,0.026,,,,,0.11,,,,1.212,0.102,,,0.134,,1.739,,,,,,3.09,,,,,0,0.064,0.11,0.482666667,1.739,3.09
28-07,,,,0.102,0.026,,,,,0.11,,,,0.132,0.101,,,0.134,,0.188,,,,,,0.334,,,,,0,0.064,0.11,0.122333333,0.188,0.334
28-08,,,,0.102,0.026,,,,,0.11,,,,0.131,0.102,,,0.134,,0.188,,,,,,0.334,,,,,0,0.064,0.11,0.122333333,0.188,0.334
28-09,,,,0.103,,,,,,0.11,,,,0.132,0.101,,,0.134,,0.189,,,,,,0.334,,,,,0,0.103,0.11,0.122333333,0.189,0.334
28-10,,,,0.103,,,,,,0.11,,,,2.346,0.102,,,0.134,,3.342,,,,,,3.081,,,,,0,0.103,0.11,0.860666667,3.342,3.081
28-11,,,,0.103,,,,,,1.018,,,,,0.101,,,1.231,,,,,,,,3.006,,,,,0,0.103,1.018,0.666,,3.006
28-12,,,,0.103,,,,,,0.11,,,,0.498,0.103,,,0.134,,0.708,,,,,,0.334,,,,,0,0.103,0.11,0.245,0.708,0.334
28-13,,,,0.103,,,,,,0.11,,,,0.132,0.102,,,0.134,,0.188,,,,,,0.334,,,,,0,0.103,0.11,0.122666667,0.188,0.334
28-14,,,,0.103,0.026,,,,,0.11,,,,0.131,0.102,,,0.134,,0.187,,,,,,0.334,,,,,0,0.0645,0.11,0.122333333,0.187,0.334
28-15,,,,0.103,,,,,,0.11,,,,0.13,0.101,,,0.133,,0.187,,,,,,0.335,,,,,0,0.103,0.11,0.121333333,0.187,0.335
28-16,,,,0.102,0.028,,,,,0.109,,,,0.129,0.101,,,1.222,,0.187,,,,,,0.334,,,,,0,0.065,0.109,0.484,0.187,0.334
28-17,,,,,,,,,,,,,,0.129,,,,0.133,,0.187,,,,,,0.335,,,,,0,,,0.131,0.187,0.335
28-18,,,,0.378,,,,,,0.404,,,,3.295,0.099,,,0.131,,1.721,,,,,,0.334,,,,,0,0.378,0.404,1.175,1.721,0.334
28-19,,,,2.72,,,,,,2.94,,,,,0.1,,,2.319,,,,,,,,,,,,,0,2.72,2.94,1.2095,,
28-20,,,,0.953,,,,,,1.032,,,,2.73,0.099,,,1.229,,4.026,,,,,,3.249,,,,,0,0.953,1.032,1.352666667,4.026,3.249
28-21,,,,0.097,,,,,,0.106,,,,0.125,0.099,,,0.129,,0.185,,,,,,0.334,,,,,0,0.097,0.106,0.117666667,0.185,0.334
28-22,,,,0.097,,,,,,0.106,,,,0.125,0.099,,,0.129,,0.184,,,,,,0.334,,,,,0,0.097,0.106,0.117666667,0.184,0.334
28-23,,,,0.096,,,,,,0.106,,,,0.124,0.098,,,0.129,,0.184,,,,,,0.334,,,,,0,0.096,0.106,0.117,0.184,0.334
29-00,,,,0.888,,,,,,0.106,,,,1.147,0.099,,,0.129,,1.694,,,,,,3.09,,,,,0,0.888,0.106,0.458333333,1.694,3.09
29-01,,,,0.897,,,,,,0.106,,,,1.157,0.099,,,0.129,,1.702,,,,,,3.081,,,,,0,0.897,0.106,0.461666667,1.702,3.081
29-02,,,,0.097,,,,,,0.106,,,,,0.099,,,1.193,,,,,,,,3.09,,,,,0,0.097,0.106,0.646,,3.09
29-03,,,,0.097,,,,,,0.106,0.03,,,1.26,0.099,,,0.13,,1.702,,,,,,0.334,,,,,0,0.097,0.068,0.496333333,1.702,0.334
29-04,,,,0.097,,,,,,0.107,0.03,,,,0.1,,,0.13,,1.702,,,,,,0.334,,,,,0,0.097,0.0685,0.115,1.702,0.334
29-05,,,,1.706,,,,,,1.019,0.03,,,2.568,0.099,,,0.13,,4.663,,,,,,2.99,,,,,0,1.706,0.5245,0.932333333,4.663,2.99
29-06,,,,0.098,,,,,,0.107,,,,2.222,0.099,,,0.13,,1.744,,,,,,0.334,,,,,0,0.098,0.107,0.817,1.744,0.334
29-07,,,,0.907,,,,,,0.107,,,,1.175,0.1,,,0.13,,3.203,,,,,,3.09,,,,,0,0.907,0.107,0.468333333,3.203,3.09
29-08,,,,0.098,,,,,,0.107,,,,0.128,0.099,,,0.13,,0.184,,,,,,0.334,,,,,0,0.098,0.107,0.119,0.184,0.334
29-09,,,,0.098,,,,,,0.107,0.031,,,0.128,0.099,,,0.131,,0.184,,,,,,0.334,,,,,0,0.098,0.069,0.119333333,0.184,0.334
29-10,,,,0.098,,,,,,0.107,0.031,,,1.184,0.099,,,0.13,,1.693,,,,,,0.334,,,,,0,0.098,0.069,0.471,1.693,0.334
