DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
20-23,,,,0.351,0.352,,,,,0.374,0.332,,,,0.306,,,0.418,,,,,,,,0.349,,,,,0,0.3515,0.353,0.362,,0.349
21-00,,,,3.247,0.352,,,,,3.443,0.331,,,0.399,0.306,,,0.419,,0.381,,,,,,0.348,,,,,0,1.7995,1.887,0.374666667,0.381,0.348
21-01,,,,0.352,0.352,,,,,0.374,0.332,,,0.399,0.306,,,0.419,,0.381,,,,,,0.349,,,,,0,0.352,0.353,0.374666667,0.381,0.349
21-02,,,,0.352,0.351,,,,,0.374,0.332,,,0.399,0.305,,,0.419,,0.381,,,,,,0.348,,,,,0,0.3515,0.353,0.374333333,0.381,0.348
21-03,,,,0.352,0.351,,,,,0.373,0.332,,,,0.306,,,0.419,,,,,,,,0.349,,,,,0,0.3515,0.3525,0.3625,,0.349
21-04,,,,0.351,0.351,,,,,0.374,0.331,,,4.791,0.306,,,0.418,,1.426,,,,,,0.349,,,,,0,0.351,0.3525,1.838333333,1.426,0.349
21-05,,,,0.351,0.351,,,,,0.374,0.33,,,0.399,0.306,,,0.419,,0.381,,,,,,0.348,,,,,0,0.351,0.352,0.374666667,0.381,0.348
21-06,,,,0.352,0.35,,,,,0.373,0.33,,,0.399,0.306,,,0.419,,0.381,,,,,,0.348,,,,,0,0.351,0.3515,0.374666667,0.381,0.348
21-07,,,,3.397,0.351,,,,,3.349,0.33,,,0.399,0.306,,,0.418,,0.381,,,,,,0.349,,,,,0,1.874,1.8395,0.374333333,0.381,0.349
21-08,,,,0.352,0.351,,,,,0.374,0.33,,,0.399,0.306,,,0.418,,0.381,,,,,,0.348,,,,,0,0.3515,0.352,0.374333333,0.381,0.348
21-09,,,,0.352,0.35,,,,,0.374,0.33,,,0.399,0.306,,,0.419,,0.381,,,,,,0.348,,,,,0,0.351,0.352,0.374666667,0.381,0.348
21-10,,,,0.352,0.351,,,,,0.374,0.33,,,0.399,0.306,,,0.42,,0.381,,,,,,0.348,,,,,0,0.3515,0.352,0.375,0.381,0.348
21-11,,,,0.352,0.35,,,,,0.374,0.33,,,0.399,0.306,,,0.419,,0.381,,,,,,0.348,,,,,0,0.351,0.352,0.374666667,0.381,0.348
21-12,,,,0.352,0.35,,,,,0.373,0.33,,,0.399,0.306,,,0.42,,0.381,,,,,,0.348,,,,,0,0.351,0.3515,0.375,0.381,0.348
21-13,,,,0.352,0.35,,,,,0.374,0.33,,,0.399,0.306,,,0.419,,0.381,,,,,,0.348,,,,,0,0.351,0.352,0.374666667,0.381,0.348
21-14,,,,0.351,0.349,,,,,0.374,0.329,,,3.691,0.306,,,0.419,,0.381,,,,,,0.348,,,,,0,0.35,0.3515,1.472,0.381,0.348
21-15,,,,0.35,0.348,,,,,0.373,0.328,,,0.399,0.306,,,3.901,,0.381,,,,,,0.348,,,,,0,0.349,0.3505,1.535333333,0.381,0.348
21-16,,,,0.349,0.346,,,,,0.372,0.326,,,0.399,0.306,,,0.42,,0.381,,,,,,0.348,,,,,0,0.3475,0.349,0.375,0.381,0.348
21-17,,,,0.348,0.345,,,,,0.372,0.325,,,0.399,0.306,,,0.42,,0.381,,,,,,0.348,,,,,0,0.3465,0.3485,0.375,0.381,0.348
21-18,,,,0.347,0.344,,,,,3.416,0.324,,,0.399,0.306,,,0.419,,0.381,,,,,,0.348,,,,,0,0.3455,1.87,0.374666667,0.381,0.348
21-19,,,,0.344,,,,,,0.37,0.323,,,0.399,0.306,,,0.42,,0.381,,,,,,0.347,,,,,0,0.344,0.3465,0.375,0.381,0.347
21-20,,,,0.342,0.339,,,,,0.367,0.321,,,0.399,0.305,,,0.419,,0.381,,,,,,0.347,,,,,0,0.3405,0.344,0.374333333,0.381,0.347
21-21,,,,0.341,0.337,,,,,0.365,0.318,,,0.399,0.305,,,0.419,,0.381,,,,,,0.347,,,,,0,0.339,0.3415,0.374333333,0.381,0.347
21-22,,,,0.339,0.335,,,,,0.364,0.316,,,0.398,0.305,,,0.419,,0.381,,,,,,0.347,,,,,0,0.337,0.34,0.374,0.381,0.347
21-23,,,,0.339,0.333,,,,,0.362,0.314,,,0.399,0.304,,,0.418,,0.381,,,,,,0.347,,,,,0,0.336,0.338,0.373666667,0.381,0.347
22-00,,,,0.338,0.332,,,,,0.362,0.313,,,0.399,0.304,,,0.418,,0.381,,,,,,0.347,,,,,0,0.335,0.3375,0.373666667,0.381,0.347
22-01,,,,0.338,0.331,,,,,0.362,0.312,,,0.398,0.304,,,0.417,,0.381,,,,,,0.347,,,,,0,0.3345,0.337,0.373,0.381,0.347
22-02,,,,0.337,0.332,,,,,0.36,0.311,,,,0.305,,,0.418,,3.524,,,,,,0.347,,,,,0,0.3345,0.3355,0.3615,3.524,0.347
22-03,,,,3.109,0.33,,,,,3.313,0.31,,,0.399,0.305,,,0.418,,0.381,,,,,,0.347,,,,,0,1.7195,1.8115,0.374,0.381,0.347
22-04,,,,0.336,0.33,,,,,0.36,0.309,,,0.398,0.305,,,0.417,,0.381,,,,,,0.347,,,,,0,0.333,0.3345,0.373333333,0.381,0.347
22-05,,,,0.336,0.329,,,,,0.359,0.309,,,0.398,0.305,,,0.418,,0.38,,,,,,0.347,,,,,0,0.3325,0.334,0.373666667,0.38,0.347
22-06,,,,0.336,0.33,,,,,0.359,0.308,,,,0.305,,,3.858,,0.381,,,,,,0.347,,,,,0,0.333,0.3335,2.0815,0.381,0.347
22-07,,,,0.336,0.33,,,,,0.359,0.308,,,0.398,0.305,,,0.418,,0.381,,,,,,0.347,,,,,0,0.333,0.3335,0.373666667,0.381,0.347
22-08,,,,0.336,0.33,,,,,0.359,0.307,,,0.398,0.305,,,0.418,,0.381,,,,,,0.347,,,,,0,0.333,0.333,0.373666667,0.381,0.347
22-09,,,,0.337,0.33,,,,,0.36,0.307,,,3.69,0.305,,,0.417,,3.516,,,,,,0.347,,,,,0,0.3335,0.3335,1.470666667,3.516,0.347
22-10,,,,0.336,0.33,,,,,0.359,0.307,,,0.398,0.305,,,0.417,,0.381,,,,,,0.347,,,,,0,0.333,0.333,0.373333333,0.381,0.347
22-11,,,,0.336,0.33,,,,,0.359,0.307,,,0.399,0.305,,,0.418,,0.381,,,,,,0.347,,,,,0,0.333,0.333,0.374,0.381,0.347
22-12,,,,0.336,0.329,,,,,0.359,0.306,,,0.399,0.305,,,0.417,,0.381,,,,,,0.347,,,,,0,0.3325,0.3325,0.373666667,0.381,0.347
22-13,,,,0.335,0.329,,,,,0.359,0.305,,,,0.306,,,3.99,,,,,,,,3.21,,,,,0,0.332,0.332,2.148,,3.21
22-14,,,,0.334,0.327,,,,,0.358,0.304,,,3.682,0.306,,,0.418,,3.516,,,,,,0.347,,,,,0,0.3305,0.331,1.468666667,3.516,0.347
22-15,,,,3.071,0.324,,,,,0.357,0.302,,,,0.306,,,0.417,,3.516,,,,,,3.21,,,,,0,1.6975,0.3295,0.3615,3.516,3.21
22-16,,,,0.329,0.322,,,,,0.357,0.3,,,4.788,0.306,,,0.417,,0.381,,,,,,0.347,,,,,0,0.3255,0.3285,1.837,0.381,0.347
22-17,,,,0.325,0.32,,,,,0.354,0.297,,,0.399,0.306,,,3.849,,0.381,,,,,,0.347,,,,,0,0.3225,0.3255,1.518,0.381,0.347
22-18,,,,0.322,0.317,,,,,0.352,0.295,,,0.398,0.306,,,0.418,,0.381,,,,,,0.347,,,,,0,0.3195,0.3235,0.374,0.381,0.347
22-19,,,,0.321,0.315,,,,,3.237,0.293,,,3.989,0.305,,,0.417,,3.524,,,,,,0.347,,,,,0,0.318,1.765,1.570333333,3.524,0.347
22-20,,,,0.32,0.313,,,,,0.347,0.29,,,0.398,0.305,,,0.417,,0.38,,,,,,0.347,,,,,0,0.3165,0.3185,0.373333333,0.38,0.347
22-21,,,,0.319,,,,,,0.344,,,,0.398,0.305,,,0.417,,0.381,,,,,,0.346,,,,,0,0.319,0.344,0.373333333,0.381,0.346
22-22,,,,3.047,0.308,,,,,3.284,0.286,,,0.398,0.304,,,3.865,,0.381,,,,,,0.347,,,,,0,1.6775,1.785,1.522333333,0.381,0.347
22-23,,,,0.318,0.309,,,,,0.341,0.285,,,0.398,0.304,,,0.417,,0.381,,,,,,0.347,,,,,0,0.3135,0.313,0.373,0.381,0.347
23-00,,,,2.95,0.308,,,,,3.153,0.284,,,,0.304,,,0.417,,,,,,,,0.346,,,,,0,1.629,1.7185,0.3605,,0.346
23-01,,,,2.933,0.307,,,,,3.111,0.283,,,1.49,0.304,,,0.417,,1.429,,,,,,0.346,,,,,0,1.62,1.697,0.737,1.429,0.346
23-02,,,,0.317,0.307,,,,,0.337,0.282,,,0.398,0.304,,,0.417,,0.38,,,,,,0.347,,,,,0,0.312,0.3095,0.373,0.38,0.347
23-03,,,,0.317,0.306,,,,,0.336,0.281,,,0.398,0.304,,,0.416,,0.38,,,,,,0.347,,,,,0,0.3115,0.3085,0.372666667,0.38,0.347
23-04,,,,0.317,0.305,,,,,0.335,0.28,,,0.398,0.304,,,0.416,,0.381,,,,,,0.347,,,,,0,0.311,0.3075,0.372666667,0.381,0.347
23-05,,,,0.318,0.305,,,,,0.335,0.28,,,0.398,0.304,,,0.416,,0.381,,,,,,0.347,,,,,0,0.3115,0.3075,0.372666667,0.381,0.347
23-06,,,,0.317,0.306,,,,,0.334,0.279,,,0.398,0.304,,,0.417,,0.381,,,,,,0.347,,,,,0,0.3115,0.3065,0.373,0.381,0.347
23-07,,,,0.317,0.305,,,,,0.334,0.279,,,0.398,0.305,,,0.416,,0.381,,,,,,0.347,,,,,0,0.311,0.3065,0.373,0.381,0.347
23-08,,,,0.317,0.305,,,,,0.334,0.278,,,0.398,0.305,,,4.151,,0.381,,,,,,0.347,,,,,0,0.311,0.306,1.618,0.381,0.347
23-09,,,,0.317,0.305,,,,,0.334,0.278,,,0.398,0.305,,,3.823,,0.38,,,,,,0.347,,,,,0,0.311,0.306,1.508666667,0.38,0.347
23-10,,,,0.317,0.305,,,,,0.333,0.277,,,0.398,0.305,,,0.416,,0.381,,,,,,0.347,,,,,0,0.311,0.305,0.373,0.381,0.347
23-11,,,,0.316,0.305,,,,,0.334,0.278,,,,0.305,,,0.416,,,,,,,,0.347,,,,,0,0.3105,0.306,0.3605,,0.347
23-12,,,,0.317,0.304,,,,,0.333,0.276,,,1.49,0.304,,,0.416,,1.425,,,,,,0.346,,,,,0,0.3105,0.3045,0.736666667,1.425,0.346
23-13,,,,0.316,0.303,,,,,0.332,0.276,,,0.398,0.305,,,0.416,,0.381,,,,,,0.347,,,,,0,0.3095,0.304,0.373,0.381,0.347
23-14,,,,0.316,0.302,,,,,0.331,0.275,,,0.398,0.305,,,0.416,,0.381,,,,,,0.347,,,,,0,0.309,0.303,0.373,0.381,0.347
23-15,,,,0.315,0.3,,,,,0.33,0.273,,,0.398,0.305,,,0.416,,0.381,,,,,,0.347,,,,,0,0.3075,0.3015,0.373,0.381,0.347
23-16,,,,0.315,0.299,,,,,0.329,0.272,,,0.398,0.305,,,0.416,,0.381,,,,,,0.347,,,,,0,0.307,0.3005,0.373,0.381,0.347
23-17,,,,0.314,0.296,,,,,0.327,0.271,,,0.398,0.304,,,0.416,,0.381,,,,,,0.346,,,,,0,0.305,0.299,0.372666667,0.381,0.346
23-18,,,,0.313,0.294,,,,,0.326,0.269,,,0.398,0.304,,,0.415,,0.381,,,,,,0.346,,,,,0,0.3035,0.2975,0.372333333,0.381,0.346
23-19,,,,0.312,0.292,,,,,0.324,0.268,,,0.398,0.305,,,0.417,,0.381,,,,,,0.347,,,,,0,0.302,0.296,0.373333333,0.381,0.347
23-20,,,,0.31,0.29,,,,,0.323,0.265,,,0.398,0.304,,,0.416,,0.381,,,,,,0.347,,,,,0,0.3,0.294,0.372666667,0.381,0.347
23-21,,,,0.31,0.289,,,,,0.321,,,,0.398,0.304,,,,,0.381,,,,,,0.346,,,,,0,0.2995,0.321,0.351,0.381,0.346
23-22,,,,0.309,0.288,,,,,0.321,0.264,,,0.398,0.304,,,1.672,,0.381,,,,,,0.346,,,,,0,0.2985,0.2925,0.791333333,0.381,0.346
23-23,,,,0.31,0.288,,,,,0.32,0.262,,,0.398,0.304,,,0.415,,0.381,,,,,,0.346,,,,,0,0.299,0.291,0.372333333,0.381,0.346
24-00,,,,0.309,0.288,,,,,0.319,0.262,,,0.398,0.304,,,0.415,,0.38,,,,,,0.346,,,,,0,0.2985,0.2905,0.372333333,0.38,0.346
24-01,,,,0.31,0.287,,,,,0.319,0.263,,,0.398,0.304,,,0.416,,0.38,,,,,,0.347,,,,,0,0.2985,0.291,0.372666667,0.38,0.347
24-02,,,,0.31,0.288,,,,,0.319,0.262,,,,0.304,,,0.415,,,,,,,,0.347,,,,,0,0.299,0.2905,0.3595,,0.347
24-03,,,,2.858,0.288,,,,,2.942,0.261,,,1.492,0.304,,,0.416,,1.425,,,,,,3.209,,,,,0,1.573,1.6015,0.737333333,1.425,3.209
24-04,,,,0.309,0.288,,,,,0.319,0.261,,,0.398,0.304,,,0.415,,0.381,,,,,,0.346,,,,,0,0.2985,0.29,0.372333333,0.381,0.346
24-05,,,,0.308,0.287,,,,,0.319,0.261,,,0.399,0.304,,,0.415,,0.381,,,,,,0.346,,,,,0,0.2975,0.29,0.372666667,0.381,0.346
24-06,,,,0.309,0.288,,,,,0.318,0.261,,,0.397,0.303,,,0.415,,0.381,,,,,,0.346,,,,,0,0.2985,0.2895,0.371666667,0.381,0.346
24-07,,,,0.309,0.288,,,,,0.318,0.262,,,0.398,0.304,,,0.415,,0.381,,,,,,0.347,,,,,0,0.2985,0.29,0.372333333,0.381,0.347
24-08,,,,0.309,0.287,,,,,0.319,0.262,,,0.398,0.305,,,0.415,,0.381,,,,,,0.347,,,,,0,0.298,0.2905,0.372666667,0.381,0.347
24-09,,,,0.309,0.287,,,,,0.32,0.262,,,0.398,0.305,,,0.415,,0.38,,,,,,0.346,,,,,0,0.298,0.291,0.372666667,0.38,0.346
24-10,,,,0.309,0.287,,,,,0.319,0.262,,,0.398,0.305,,,3.952,,0.381,,,,,,0.346,,,,,0,0.298,0.2905,1.551666667,0.381,0.346
24-11,,,,0.308,0.287,,,,,0.319,0.262,,,0.398,0.304,,,0.416,,0.381,,,,,,0.346,,,,,0,0.2975,0.2905,0.372666667,0.381,0.346
24-12,,,,0.308,0.287,,,,,0.319,0.261,,,0.398,0.305,,,0.415,,0.381,,,,,,0.346,,,,,0,0.2975,0.29,0.372666667,0.381,0.346
24-13,,,,0.309,0.287,,,,,0.319,0.262,,,3.681,0.305,,,0.415,,0.381,,,,,,0.347,,,,,0,0.298,0.2905,1.467,0.381,0.347
24-14,,,,0.308,0.285,,,,,0.318,0.26,,,0.398,0.304,,,0.414,,0.381,,,,,,0.346,,,,,0,0.2965,0.289,0.372,0.381,0.346
24-15,,,,0.307,0.282,,,,,0.318,0.258,,,0.398,0.304,,,0.415,,0.38,,,,,,0.346,,,,,0,0.2945,0.288,0.372333333,0.38,0.346
24-16,,,,0.305,0.279,,,,,0.315,0.256,,,0.398,0.304,,,0.415,,0.38,,,,,,0.346,,,,,0,0.292,0.2855,0.372333333,0.38,0.346
24-17,,,,0.304,0.276,,,,,0.315,0.254,,,0.398,0.305,,,0.415,,0.381,,,,,,0.346,,,,,0,0.29,0.2845,0.372666667,0.381,0.346
24-18,,,,0.301,0.272,,,,,0.312,0.252,,,0.398,0.304,,,0.414,,0.38,,,,,,0.346,,,,,0,0.2865,0.282,0.372,0.38,0.346
24-19,,,,0.299,0.268,,,,,0.309,0.249,,,3.673,0.304,,,0.414,,0.38,,,,,,0.346,,,,,0,0.2835,0.279,1.463666667,0.38,0.346
24-20,,,,0.297,0.265,,,,,0.306,0.247,,,0.398,0.303,,,0.414,,0.381,,,,,,0.346,,,,,0,0.281,0.2765,0.371666667,0.381,0.346
24-21,,,,0.294,0.262,,,,,0.301,0.245,,,0.398,0.302,,,0.413,,0.38,,,,,,0.346,,,,,0,0.278,0.273,0.371,0.38,0.346
24-22,,,,0.293,0.261,,,,,0.298,0.244,,,0.397,0.301,,,0.413,,0.381,,,,,,0.346,,,,,0,0.277,0.271,0.370333333,0.381,0.346
24-23,,,,0.293,0.26,,,,,0.294,0.242,,,3.571,0.301,,,0.413,,3.419,,,,,,3.105,,,,,0,0.2765,0.268,1.428333333,3.419,3.105
25-00,,,,0.293,0.259,,,,,0.292,0.242,,,3.672,0.3,,,0.413,,3.515,,,,,,0.346,,,,,0,0.276,0.267,1.461666667,3.515,0.346
25-01,,,,,0.259,,,,,,0.242,,,0.397,,,,0.412,,0.38,,,,,,0.346,,,,,0,0.259,0.242,0.4045,0.38,0.346
25-02,,,,1.104,0.259,,,,,1.079,0.242,,,0.397,0.3,,,0.412,,0.38,,,,,,0.346,,,,,0,0.6815,0.6605,0.369666667,0.38,0.346
25-03,,,,0.291,0.26,,,,,0.289,0.242,,,0.397,0.3,,,0.413,,0.38,,,,,,0.345,,,,,0,0.2755,0.2655,0.37,0.38,0.345
25-04,,,,0.291,0.259,,,,,0.289,0.241,,,0.397,0.3,,,0.412,,0.38,,,,,,0.346,,,,,0,0.275,0.265,0.369666667,0.38,0.346
25-05,,,,0.292,0.26,,,,,0.288,0.242,,,0.397,0.301,,,0.413,,0.38,,,,,,0.346,,,,,0,0.276,0.265,0.370333333,0.38,0.346
25-06,,,,0.292,0.259,,,,,0.288,0.242,,,0.397,0.302,,,0.412,,0.38,,,,,,0.345,,,,,0,0.2755,0.265,0.370333333,0.38,0.345
25-07,,,,0.292,0.259,,,,,0.289,0.242,,,0.397,0.301,,,0.412,,0.38,,,,,,0.345,,,,,0,0.2755,0.2655,0.37,0.38,0.345
25-08,,,,0.292,0.26,,,,,0.289,0.242,,,0.397,0.301,,,0.412,,0.38,,,,,,0.345,,,,,0,0.276,0.2655,0.37,0.38,0.345
25-09,,,,0.292,0.259,,,,,0.289,0.242,,,0.397,0.301,,,0.412,,0.38,,,,,,0.345,,,,,0,0.2755,0.2655,0.37,0.38,0.345
25-10,,,,0.292,0.259,,,,,0.289,0.242,,,0.397,0.301,,,0.411,,0.38,,,,,,0.346,,,,,0,0.2755,0.2655,0.369666667,0.38,0.346
25-11,,,,0.292,0.26,,,,,0.289,0.242,,,0.397,0.301,,,0.413,,0.38,,,,,,0.345,,,,,0,0.276,0.2655,0.370333333,0.38,0.345
25-12,,,,0.292,0.258,,,,,0.288,0.242,,,,0.302,,,0.412,,3.515,,,,,,0.345,,,,,0,0.275,0.265,0.357,3.515,0.345
25-13,,,,0.291,0.258,,,,,0.289,0.241,,,0.397,0.302,,,3.794,,0.38,,,,,,0.346,,,,,0,0.2745,0.265,1.497666667,0.38,0.346
25-14,,,,0.289,0.257,,,,,0.287,0.24,,,0.397,0.302,,,0.412,,0.38,,,,,,0.345,,,,,0,0.273,0.2635,0.370333333,0.38,0.345
25-15,,,,0.286,0.254,,,,,0.286,0.238,,,0.397,0.302,,,0.412,,0.38,,,,,,0.346,,,,,0,0.27,0.262,0.370333333,0.38,0.346
25-16,,,,0.283,0.251,,,,,0.284,0.236,,,3.672,0.302,,,0.411,,0.381,,,,,,0.345,,,,,0,0.267,0.26,1.461666667,0.381,0.345
25-17,,,,0.28,0.247,,,,,0.282,0.233,,,0.397,0.301,,,0.41,,0.38,,,,,,0.346,,,,,0,0.2635,0.2575,0.369333333,0.38,0.346
25-18,,,,0.278,0.244,,,,,0.281,0.231,,,0.397,0.301,,,0.41,,0.38,,,,,,0.346,,,,,0,0.261,0.256,0.369333333,0.38,0.346
25-19,,,,0.277,0.241,,,,,0.279,0.229,,,0.396,0.3,,,0.409,,0.38,,,,,,0.345,,,,,0,0.259,0.254,0.368333333,0.38,0.345
25-20,,,,0.276,0.239,,,,,0.275,0.227,,,0.396,0.299,,,3.647,,0.38,,,,,,0.345,,,,,0,0.2575,0.251,1.447333333,0.38,0.345
25-21,,,,0.275,0.237,,,,,0.273,0.225,,,0.396,0.298,,,0.409,,0.38,,,,,,0.345,,,,,0,0.256,0.249,0.367666667,0.38,0.345
25-22,,,,0.274,0.235,,,,,0.271,0.224,,,0.396,0.298,,,0.409,,0.38,,,,,,0.345,,,,,0,0.2545,0.2475,0.367666667,0.38,0.345
25-23,,,,0.274,0.235,,,,,0.269,0.224,,,0.396,0.298,,,0.408,,0.38,,,,,,0.345,,,,,0,0.2545,0.2465,0.367333333,0.38,0.345
26-00,,,,0.273,0.236,,,,,0.268,0.224,,,0.395,0.299,,,0.408,,0.38,,,,,,0.345,,,,,0,0.2545,0.246,0.367333333,0.38,0.345
26-01,,,,0.274,0.235,,,,,0.268,0.223,,,,0.298,,,0.406,,,,,,,,0.345,,,,,0,0.2545,0.2455,0.352,,0.345
26-02,,,,2.526,0.235,,,,,0.267,0.223,,,3.671,0.299,,,0.406,,3.515,,,,,,3.191,,,,,0,1.3805,0.245,1.458666667,3.515,3.191
26-03,,,,0.274,0.235,,,,,0.267,0.222,,,0.395,0.298,,,0.405,,0.38,,,,,,0.345,,,,,0,0.2545,0.2445,0.366,0.38,0.345
26-04,,,,0.274,0.235,,,,,0.267,0.222,,,0.395,0.298,,,0.406,,0.38,,,,,,0.345,,,,,0,0.2545,0.2445,0.366333333,0.38,0.345
26-05,,,,0.274,0.235,,,,,0.268,0.222,,,0.395,0.298,,,0.406,,0.38,,,,,,0.346,,,,,0,0.2545,0.245,0.366333333,0.38,0.346
26-06,,,,0.273,0.235,,,,,0.267,0.223,,,0.395,0.298,,,0.406,,0.38,,,,,,0.345,,,,,0,0.254,0.245,0.366333333,0.38,0.345
26-07,,,,0.274,0.236,,,,,0.268,0.224,,,0.395,0.299,,,0.406,,0.38,,,,,,0.345,,,,,0,0.255,0.246,0.366666667,0.38,0.345
26-08,,,,0.274,0.235,,,,,0.268,0.225,,,0.395,0.3,,,0.406,,0.38,,,,,,0.345,,,,,0,0.2545,0.2465,0.367,0.38,0.345
26-09,,,,0.273,0.235,,,,,0.268,0.224,,,0.395,0.299,,,0.406,,0.38,,,,,,0.345,,,,,0,0.254,0.246,0.366666667,0.38,0.345
26-10,,,,0.273,0.236,,,,,0.268,0.224,,,0.395,0.299,,,0.406,,0.38,,,,,,0.345,,,,,0,0.2545,0.246,0.366666667,0.38,0.345
26-11,,,,0.273,0.236,,,,,0.268,0.224,,,0.396,0.299,,,0.405,,0.38,,,,,,0.345,,,,,0,0.2545,0.246,0.366666667,0.38,0.345
26-12,,,,0.273,0.235,,,,,0.268,0.222,,,0.395,0.3,,,0.407,,0.38,,,,,,0.345,,,,,0,0.254,0.245,0.367333333,0.38,0.345
26-13,,,,0.273,0.235,,,,,0.267,0.223,,,0.395,0.3,,,0.406,,0.38,,,,,,0.345,,,,,0,0.254,0.245,0.367,0.38,0.345
26-14,,,,0.273,0.233,,,,,0.267,0.222,,,0.395,0.3,,,0.406,,0.38,,,,,,0.345,,,,,0,0.253,0.2445,0.367,0.38,0.345
26-15,,,,0.272,0.231,,,,,0.266,0.22,,,0.395,0.3,,,0.405,,0.38,,,,,,0.345,,,,,0,0.2515,0.243,0.366666667,0.38,0.345
26-16,,,,0.271,0.228,,,,,0.264,0.218,,,0.395,0.299,,,0.406,,0.38,,,,,,0.345,,,,,0,0.2495,0.241,0.366666667,0.38,0.345
26-17,,,,0.268,0.225,,,,,0.261,0.215,,,0.394,0.299,,,0.405,,0.38,,,,,,0.345,,,,,0,0.2465,0.238,0.366,0.38,0.345
26-18,,,,0.265,0.223,,,,,0.258,0.213,,,0.394,0.298,,,0.404,,0.38,,,,,,0.345,,,,,0,0.244,0.2355,0.365333333,0.38,0.345
26-19,,,,0.263,0.22,,,,,0.254,0.211,,,0.394,0.298,,,0.402,,0.38,,,,,,0.345,,,,,0,0.2415,0.2325,0.364666667,0.38,0.345
26-20,,,,0.261,0.218,,,,,0.249,0.209,,,0.393,0.296,,,0.403,,0.38,,,,,,0.344,,,,,0,0.2395,0.229,0.364,0.38,0.344
26-21,,,,0.259,0.216,,,,,0.244,0.208,,,0.392,0.296,,,0.401,,0.38,,,,,,0.345,,,,,0,0.2375,0.226,0.363,0.38,0.345
26-22,,,,0.258,0.216,,,,,0.242,0.207,,,0.392,0.296,,,0.401,,0.38,,,,,,0.344,,,,,0,0.237,0.2245,0.363,0.38,0.344
26-23,,,,0.258,0.215,,,,,0.24,0.206,,,0.391,0.295,,,0.4,,0.38,,,,,,0.344,,,,,0,0.2365,0.223,0.362,0.38,0.344
27-00,,,,0.257,0.215,,,,,0.239,0.206,,,0.391,0.295,,,0.399,,0.38,,,,,,0.344,,,,,0,0.236,0.2225,0.361666667,0.38,0.344
27-01,,,,0.258,0.214,,,,,0.239,0.206,,,0.391,0.295,,,0.398,,0.38,,,,,,0.344,,,,,0,0.236,0.2225,0.361333333,0.38,0.344
27-02,,,,0.257,0.215,,,,,0.239,0.206,,,0.391,0.295,,,0.4,,0.38,,,,,,0.344,,,,,0,0.236,0.2225,0.362,0.38,0.344
27-03,,,,0.258,0.215,,,,,0.239,0.206,,,0.39,0.296,,,0.398,,0.38,,,,,,0.344,,,,,0,0.2365,0.2225,0.361333333,0.38,0.344
27-04,,,,0.257,0.215,,,,,0.24,0.206,,,0.39,0.296,,,0.399,,0.38,,,,,,0.344,,,,,0,0.236,0.223,0.361666667,0.38,0.344
27-05,,,,0.258,0.215,,,,,0.239,0.206,,,0.39,0.295,,,0.399,,0.379,,,,,,0.344,,,,,0,0.2365,0.2225,0.361333333,0.379,0.344
27-06,,,,0.258,0.216,,,,,0.24,0.207,,,0.39,0.296,,,0.399,,0.38,,,,,,0.344,,,,,0,0.237,0.2235,0.361666667,0.38,0.344
27-07,,,,0.258,0.216,,,,,0.24,0.207,,,0.39,0.296,,,0.399,,0.379,,,,,,0.343,,,,,0,0.237,0.2235,0.361666667,0.379,0.343
27-08,,,,0.259,0.217,,,,,0.24,0.208,,,0.389,0.297,,,0.399,,0.379,,,,,,0.344,,,,,0.4,0.238,0.224,0.361666667,0.379,0.344
27-09,,,,0.259,0.217,,,,,0.24,0.208,,,0.389,0.297,,,0.399,,0.38,,,,,,0.344,,,,,0,0.238,0.224,0.361666667,0.38,0.344
27-10,,,,0.259,0.217,,,,,0.24,0.208,,,0.39,0.297,,,0.399,,0.38,,,,,,0.344,,,,,0,0.238,0.224,0.362,0.38,0.344
27-11,,,,0.258,0.216,,,,,0.24,0.208,,,0.39,0.297,,,0.398,,0.379,,,,,,0.344,,,,,0,0.237,0.224,0.361666667,0.379,0.344
27-12,,,,0.259,0.216,,,,,0.24,0.207,,,0.389,0.297,,,0.399,,0.379,,,,,,0.344,,,,,0,0.2375,0.2235,0.361666667,0.379,0.344
27-13,,,,0.258,0.216,,,,,0.24,0.207,,,0.389,0.297,,,0.398,,0.38,,,,,,0.344,,,,,0,0.237,0.2235,0.361333333,0.38,0.344
27-14,,,,0.258,0.215,,,,,0.239,0.206,,,0.389,0.297,,,0.398,,0.38,,,,,,0.344,,,,,0,0.2365,0.2225,0.361333333,0.38,0.344
27-15,,,,0.257,0.214,,,,,0.239,0.206,,,0.389,0.297,,,0.398,,0.38,,,,,,0.344,,,,,0,0.2355,0.2225,0.361333333,0.38,0.344
27-16,,,,0.255,0.214,,,,,0.238,0.204,,,0.388,0.297,,,0.398,,0.38,,,,,,0.344,,,,,0,0.2345,0.221,0.361,0.38,0.344
