DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
26-12,,,,0.026,,,,,,0.028,,,,0.019,0.035,,,0.019,,0.037,,,,,,0.139,,,,,0,0.026,0.028,0.024333333,0.037,0.139
26-13,,,,0.026,,,,,,0.027,,,,0.019,0.036,,,0.019,,0.036,,,,,,0.139,,,,,2.5,0.026,0.027,0.024666667,0.036,0.139
26-14,,,,0.026,,,,,,0.027,,,,0.019,0.036,,,0.019,,0.037,,,,,,0.139,,,,,0,0.026,0.027,0.024666667,0.037,0.139
26-15,,,,0.026,,,,,,0.026,,,,0.019,0.036,,,0.019,,0.036,,,,,,0.139,,,,,0,0.026,0.026,0.024666667,0.036,0.139
26-16,,,,0.026,,,,,,0.025,,,,0.018,0.037,,,0.019,,0.036,,,,,,0.138,,,,,0,0.026,0.025,0.024666667,0.036,0.138
26-17,,,,0.025,,,,,,0.025,,,,0.018,0.034,,,0.019,,0.036,,,,,,0.138,,,,,0,0.025,0.025,0.023666667,0.036,0.138
26-18,,,,0.025,,,,,,0.024,,,,0.018,0.033,,,0.019,,0.035,,,,,,0.138,,,,,0,0.025,0.024,0.023333333,0.035,0.138
26-19,,,,0.02,,,,,,0.024,,,,0.018,0.035,,,0.019,,0.035,,,,,,0.138,,,,,0,0.02,0.024,0.024,0.035,0.138
26-20,,,,0.017,,,,,,0.024,,,,0.018,0.033,,,0.018,,0.035,,,,,,0.137,,,,,0,0.017,0.024,0.023,0.035,0.137
26-21,,,,0.017,,,,,,0.023,,,,0.017,0.033,,,0.018,,0.034,,,,,,0.137,,,,,0,0.017,0.023,0.022666667,0.034,0.137
26-22,,,,0.017,,,,,,0.023,,,,0.017,0.03,,,0.018,,0.034,,,,,,0.137,,,,,0,0.017,0.023,0.021666667,0.034,0.137
26-23,,,,0.016,,,,,,0.023,,,,0.157,0.029,,,0.018,,0.306,,,,,,0.137,,,,,0,0.016,0.023,0.068,0.306,0.137
27-00,,,,0.016,,,,,,0.023,,,,0.017,0.028,,,0.018,,0.034,,,,,,0.137,,,,,0.5,0.016,0.023,0.021,0.034,0.137
27-01,,,,0.016,,,,,,0.023,,,,0.017,0.029,,,0.018,,0.034,,,,,,0.137,,,,,0,0.016,0.023,0.021333333,0.034,0.137
27-02,,,,0.016,,,,,,0.023,,,,0.298,0.029,,,0.167,,0.619,,,,,,0.137,,,,,0,0.016,0.023,0.164666667,0.619,0.137
27-03,,,,0.016,,,,,,0.023,,,,0.017,0.029,,,0.018,,0.034,,,,,,0.137,,,,,0,0.016,0.023,0.021333333,0.034,0.137
27-04,,,,0.016,,,,,,0.023,,,,0.017,0.029,,,0.018,,0.034,,,,,,0.137,,,,,0,0.016,0.023,0.021333333,0.034,0.137
27-05,,,,0.016,,,,,,0.023,,,,0.017,0.029,,,0.018,,0.034,,,,,,0.137,,,,,0,0.016,0.023,0.021333333,0.034,0.137
27-06,,,,0.016,,,,,,0.023,,,,0.017,0.029,,,0.018,,0.034,,,,,,0.137,,,,,0,0.016,0.023,0.021333333,0.034,0.137
27-07,,,,0.016,,,,,,0.023,,,,0.017,0.029,,,0.018,,0.034,,,,,,0.137,,,,,0,0.016,0.023,0.021333333,0.034,0.137
27-08,,,,0.016,,,,,,0.023,,,,0.017,0.029,,,0.018,,0.033,,,,,,0.137,,,,,0,0.016,0.023,0.021333333,0.033,0.137
27-09,,,,0.016,,,,,,0.023,,,,0.017,0.029,,,0.018,,0.034,,,,,,0.137,,,,,0,0.016,0.023,0.021333333,0.034,0.137
27-10,,,,0.016,,,,,,0.023,,,,0.017,0.028,,,0.018,,0.033,,,,,,0.137,,,,,0,0.016,0.023,0.021,0.033,0.137
27-11,,,,0.016,,,,,,0.023,,,,0.157,0.029,,,0.018,,0.314,,,,,,0.137,,,,,0.4,0.016,0.023,0.068,0.314,0.137
27-12,,,,0.016,,,,,,0.023,,,,0.017,0.029,,,0.018,,0.033,,,,,,0.137,,,,,0,0.016,0.023,0.021333333,0.033,0.137
27-13,,,,0.016,,,,,,0.023,,,,0.017,0.029,,,0.018,,0.034,,,,,,0.137,,,,,0.2,0.016,0.023,0.021333333,0.034,0.137
27-14,,,,0.016,,,,,,0.023,,,,0.017,0.03,,,0.018,,0.033,,,,,,0.137,,,,,0,0.016,0.023,0.021666667,0.033,0.137
27-15,,,,0.016,,,,,,0.023,,,,0.157,0.03,,,0.018,,0.033,,,,,,0.137,,,,,0,0.016,0.023,0.068333333,0.033,0.137
27-16,,,,0.016,,,,,,0.023,,,,0.017,0.03,,,0.018,,0.033,,,,,,0.137,,,,,0,0.016,0.023,0.021666667,0.033,0.137
27-17,,,,0.016,,,,,,0.022,,,,0.157,0.029,,,0.018,,0.032,,,,,,0.137,,,,,0,0.016,0.022,0.068,0.032,0.137
27-18,,,,0.016,,,,,,0.022,,,,0.017,0.027,,,0.017,,0.032,,,,,,0.136,,,,,0,0.016,0.022,0.020333333,0.032,0.136
27-19,,,,0.016,,,,,,0.022,,,,0.149,0.029,,,0.017,,0.285,,,,,,0.136,,,,,0,0.016,0.022,0.065,0.285,0.136
27-20,,,,0.148,,,,,,0.022,,,,0.148,0.028,,,0.017,,0.44,,,,,,1.249,,,,,0,0.148,0.022,0.064333333,0.44,1.249
27-21,,,,0.016,,,,,,0.203,,,,0.016,0.027,,,0.157,,0.027,,,,,,0.136,,,,,0,0.016,0.203,0.066666667,0.027,0.136
27-22,,,,0.016,,,,,,0.022,,,,,0.026,,,0.017,,0.025,,,,,,0.135,,,,,0,0.016,0.022,0.0215,0.025,0.135
27-23,,,,0.148,,,,,,0.385,,,,0.06,0.027,,,0.017,,0.025,,,,,,0.135,,,,,0,0.148,0.385,0.034666667,0.025,0.135
28-00,,,,0.016,,,,,,0.022,,,,0.561,0.027,,,0.166,,0.42,,,,,,0.135,,,,,0,0.016,0.022,0.251333333,0.42,0.135
28-01,,,,0.148,,,,,,0.203,,,,0.552,0.028,,,0.157,,0.428,,,,,,2.371,,,,,0,0.148,0.203,0.245666667,0.428,2.371
28-02,,,,0.016,,,,,,0.022,,,,0.016,0.026,,,0.017,,0.025,,,,,,0.135,,,,,0,0.016,0.022,0.019666667,0.025,0.135
28-03,,,,0.016,,,,,,0.022,,,,0.016,0.026,,,0.017,,0.025,,,,,,0.135,,,,,0,0.016,0.022,0.019666667,0.025,0.135
28-04,,,,0.016,,,,,,0.021,,,,0.148,0.026,,,0.017,,0.025,,,,,,0.135,,,,,0,0.016,0.021,0.063666667,0.025,0.135
28-05,,,,0.148,,,,,,0.203,,,,0.016,0.028,,,0.017,,0.026,,,,,,0.135,,,,,0,0.148,0.203,0.020333333,0.026,0.135
28-06,,,,0.016,,,,,,0.022,,,,0.016,0.028,,,0.017,,0.025,,,,,,0.135,,,,,0,0.016,0.022,0.020333333,0.025,0.135
28-07,,,,0.016,,,,,,0.021,,,,0.016,0.026,,,0.017,,0.024,,,,,,0.135,,,,,0,0.016,0.021,0.019666667,0.024,0.135
28-08,,,,0.14,,,,,,0.203,,,,0.016,0.025,,,0.017,,0.025,,,,,,1.257,,,,,0,0.14,0.203,0.019333333,0.025,1.257
28-09,,,,0.016,,,,,,0.022,,,,0.016,0.028,,,0.157,,0.024,,,,,,0.135,,,,,0,0.016,0.022,0.067,0.024,0.135
28-10,,,,0.016,,,,,,0.022,,,,0.148,0.027,,,0.017,,0.024,,,,,,0.135,,,,,0,0.016,0.022,0.064,0.024,0.135
28-11,,,,0.016,,,,,,0.022,,,,0.016,0.027,,,0.017,,0.024,,,,,,0.135,,,,,0,0.016,0.022,0.02,0.024,0.135
28-12,,,,0.016,,,,,,0.021,,,,0.148,0.027,,,0.017,,0.024,,,,,,0.135,,,,,5.5,0.016,0.021,0.064,0.024,0.135
28-13,,,,0.016,,,,,,0.022,,,,0.148,0.027,,,0.017,,0.222,,,,,,0.135,,,,,0,0.016,0.022,0.064,0.222,0.135
28-14,,,,0.016,,,,,,0.021,,,,0.016,0.027,,,0.017,,0.025,,,,,,0.135,,,,,0,0.016,0.021,0.02,0.025,0.135
28-15,,,,0.016,,,,,,0.021,,,,0.016,0.025,,,0.017,,0.024,,,,,,0.135,,,,,0,0.016,0.021,0.019333333,0.024,0.135
28-16,,,,0.016,,,,,,0.021,,,,0.016,0.027,,,0.017,,0.024,,,,,,0.135,,,,,0,0.016,0.021,0.02,0.024,0.135
28-17,,,,0.016,,,,,,0.021,,,,0.016,0.026,,,0.017,,0.023,,,,,,0.135,,,,,0,0.016,0.021,0.019666667,0.023,0.135
28-18,,,,0.016,,,,,,0.021,,,,0.016,0.026,,,0.017,,0.023,,,,,,0.134,,,,,0,0.016,0.021,0.019666667,0.023,0.134
28-19,,,,0.016,,,,,,0.021,,,,0.016,0.026,,,0.017,,0.023,,,,,,0.134,,,,,0,0.016,0.021,0.019666667,0.023,0.134
28-20,,,,0.016,,,,,,0.02,,,,0.016,0.024,,,0.017,,0.023,,,,,,0.134,,,,,0,0.016,0.02,0.019,0.023,0.134
28-21,,,,0.016,,,,,,0.02,,,,0.148,0.027,,,0.017,,0.023,,,,,,0.134,,,,,0,0.016,0.02,0.064,0.023,0.134
28-22,,,,0.016,,,,,,0.021,,,,0.016,0.027,,,0.017,,0.023,,,,,,0.134,,,,,0,0.016,0.021,0.02,0.023,0.134
28-23,,,,0.016,,,,,,0.02,,,,0.016,0.026,,,0.017,,0.023,,,,,,0.134,,,,,0,0.016,0.02,0.019666667,0.023,0.134
29-00,,,,0.016,,,,,,0.021,,,,0.16,0.026,,,0.017,,0.023,,,,,,0.134,,,,,0,0.016,0.021,0.067666667,0.023,0.134
29-01,,,,0.016,,,,,,0.02,,,,0.016,0.027,,,0.017,,0.023,,,,,,0.134,,,,,0,0.016,0.02,0.02,0.023,0.134
29-02,,,,0.016,,,,,,0.02,,,,0.016,0.027,,,0.017,,0.023,,,,,,0.134,,,,,0,0.016,0.02,0.02,0.023,0.134
29-03,,,,0.016,,,,,,0.021,,,,0.016,0.027,,,0.017,,0.023,,,,,,0.134,,,,,0,0.016,0.021,0.02,0.023,0.134
29-04,,,,0.016,,,,,,0.02,,,,0.016,0.027,,,0.017,,0.023,,,,,,0.134,,,,,0,0.016,0.02,0.02,0.023,0.134
29-05,,,,0.016,,,,,,0.021,,,,0.016,0.027,,,0.017,,0.023,,,,,,0.133,,,,,0,0.016,0.021,0.02,0.023,0.133
29-06,,,,0.016,,,,,,0.021,,,,0.016,0.027,,,0.017,,0.023,,,,,,0.134,,,,,0,0.016,0.021,0.02,0.023,0.134
29-07,,,,0.016,,,,,,0.02,,,,0.016,0.028,,,0.017,,0.023,,,,,,0.134,,,,,0,0.016,0.02,0.020333333,0.023,0.134
29-08,,,,0.016,,,,,,0.02,,,,0.016,0.026,,,0.017,,0.023,,,,,,0.134,,,,,0,0.016,0.02,0.019666667,0.023,0.134
29-09,,,,0.016,,,,,,0.02,,,,0.016,0.028,,,0.017,,0.023,,,,,,0.134,,,,,0,0.016,0.02,0.020333333,0.023,0.134
29-10,,,,0.016,,,,,,0.02,,,,0.016,0.028,,,0.017,,0.023,,,,,,0.134,,,,,0,0.016,0.02,0.020333333,0.023,0.134
29-11,,,,0.015,,,,,,0.021,,,,0.016,0.028,,,0.017,,0.023,,,,,,0.133,,,,,0,0.015,0.021,0.020333333,0.023,0.133
29-12,,,,0.016,,,,,,0.02,,,,0.016,0.028,,,0.017,,0.023,,,,,,0.133,,,,,0,0.016,0.02,0.020333333,0.023,0.133
29-13,,,,0.016,,,,,,0.02,,,,0.016,0.027,,,0.017,,0.023,,,,,,0.134,,,,,0,0.016,0.02,0.02,0.023,0.134
29-14,,,,0.015,,,,,,0.02,,,,0.016,0.026,,,0.017,,0.023,,,,,,0.133,,,,,0,0.015,0.02,0.019666667,0.023,0.133
29-15,,,,0.015,,,,,,0.02,,,,0.016,0.028,,,0.017,,0.023,,,,,,0.133,,,,,0,0.015,0.02,0.020333333,0.023,0.133
29-16,,,,0.015,,,,,,0.02,,,,0.016,0.026,,,0.017,,0.023,,,,,,0.133,,,,,0,0.015,0.02,0.019666667,0.023,0.133
29-17,,,,0.015,,,,,,0.02,,,,0.016,0.026,,,0.017,,0.023,,,,,,0.133,,,,,0,0.015,0.02,0.019666667,0.023,0.133
29-18,,,,0.015,,,,,,0.02,,,,0.016,0.026,,,0.017,,0.023,,,,,,0.133,,,,,0,0.015,0.02,0.019666667,0.023,0.133
29-19,,,,0.015,,,,,,0.02,,,,0.016,0.025,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.019333333,0.022,0.132
29-20,,,,0.015,,,,,,0.02,,,,0.016,0.026,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.019666667,0.022,0.132
29-21,,,,0.015,,,,,,0.02,,,,0.016,0.025,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.019333333,0.022,0.132
29-22,,,,0.015,,,,,,0.02,,,,0.016,0.026,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.019666667,0.022,0.132
29-23,,,,0.015,,,,,,0.02,,,,0.016,0.026,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.019666667,0.022,0.132
30-00,,,,0.015,,,,,,0.02,,,,0.016,0.025,,,0.016,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.019,0.022,0.132
30-01,,,,0.015,,,,,,0.02,,,,0.016,0.026,,,0.017,,0.022,,,,,,0.131,,,,,0,0.015,0.02,0.019666667,0.022,0.131
30-02,,,,0.015,,,,,,0.02,,,,0.016,0.026,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.019666667,0.022,0.132
30-03,,,,0.015,,,,,,0.02,,,,0.016,0.025,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.019333333,0.022,0.132
30-04,,,,0.015,,,,,,0.02,,,,0.016,0.026,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.019666667,0.022,0.132
30-05,,,,0.015,,,,,,0.02,,,,0.016,0.024,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.019,0.022,0.132
30-06,,,,0.015,,,,,,0.02,,,,0.016,0.023,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.018666667,0.022,0.132
30-07,,,,0.015,,,,,,0.02,,,,0.016,0.023,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.018666667,0.022,0.132
30-08,,,,0.015,,,,,,0.02,,,,0.016,0.023,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.018666667,0.022,0.132
30-09,,,,0.015,,,,,,0.02,,,,0.015,0.021,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.017666667,0.022,0.132
30-10,,,,0.015,,,,,,0.02,,,,0.016,0.022,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.018333333,0.022,0.132
30-11,,,,0.015,,,,,,0.02,,,,0.016,0.021,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.018,0.022,0.132
30-12,,,,0.015,,,,,,0.02,,,,0.016,0.021,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.018,0.022,0.132
30-13,,,,0.015,,,,,,0.02,,,,0.016,0.021,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.018,0.022,0.132
30-14,,,,0.015,,,,,,0.02,,,,0.016,0.02,,,0.017,,0.022,,,,,,0.132,,,,,0,0.015,0.02,0.017666667,0.022,0.132
30-15,,,,0.015,,,,,,0.02,,,,0.015,0.023,,,0.016,,0.022,,,,,,0.132,,,,,0.3,0.015,0.02,0.018,0.022,0.132
30-16,,,,0.015,,,,,,0.02,,,,0.016,0.022,,,0.016,,0.022,,,,,,0.131,,,,,0,0.015,0.02,0.018,0.022,0.131
30-17,,,,0.015,,,,,,0.02,,,,0.015,0.022,,,0.016,,0.022,,,,,,0.131,,,,,0,0.015,0.02,0.017666667,0.022,0.131
30-18,,,,0.015,,,,,,0.019,,,,0.015,0.026,,,0.016,,0.022,,,,,,0.131,,,,,0,0.015,0.019,0.019,0.022,0.131
30-19,,,,0.015,,,,,,0.019,,,,0.015,0.025,,,0.016,,0.021,,,,,,0.13,,,,,0,0.015,0.019,0.018666667,0.021,0.13
30-20,,,,0.015,,,,,,0.019,,,,0.015,0.021,,,0.016,,0.021,,,,,,0.13,,,,,0,0.015,0.019,0.017333333,0.021,0.13
30-21,,,,0.015,,,,,,0.019,,,,0.015,0.023,,,0.016,,0.021,,,,,,0.129,,,,,0.9,0.015,0.019,0.018,0.021,0.129
30-22,,,,0.015,,,,,,0.019,,,,0.015,0.023,,,0.016,,0.021,,,,,,0.129,,,,,0,0.015,0.019,0.018,0.021,0.129
30-23,,,,0.015,,,,,,0.019,,,,0.015,0.023,,,0.016,,0.021,,,,,,0.13,,,,,0,0.015,0.019,0.018,0.021,0.13
