DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
15-11,,,,0.014,,,,,,0.014,,,,0.054,0.031,,,0.013,,0.014,,,,,,0.105,,,,,0,0.014,0.014,0.032666667,0.014,0.105
15-12,,,,0.013,,,,,,0.014,,,,0.055,0.029,,,0.013,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.032333333,0.014,0.105
15-13,,,,0.013,,,,,,0.014,,,,0.055,0.028,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.031666667,0.013,0.105
15-14,,,,0.013,,,,,,0.014,,,,0.054,0.028,,,0.013,,0.013,,,,,,0.105,,,,,0.2,0.013,0.014,0.031666667,0.013,0.105
15-15,,,,0.014,,,,,,0.014,,,,0.054,0.028,,,0.013,,0.013,,,,,,0.105,,,,,0,0.014,0.014,0.031666667,0.013,0.105
15-16,,,,0.014,,,,,,0.014,,,,0.053,0.028,,,0.013,,0.013,,,,,,0.105,,,,,0,0.014,0.014,0.031333333,0.013,0.105
15-17,,,,0.013,,,,,,0.014,,,,0.052,0.029,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.031,0.013,0.105
15-18,,,,0.014,,,,,,0.014,,,,0.051,0.028,,,0.013,,0.013,,,,,,0.105,,,,,0,0.014,0.014,0.030666667,0.013,0.105
15-19,,,,0.014,,,,,,0.014,,,,0.05,0.028,,,0.013,,0.013,,,,,,0.105,,,,,0,0.014,0.014,0.030333333,0.013,0.105
15-20,,,,0.014,,,,,,0.014,,,,0.049,0.03,,,0.013,,0.013,,,,,,0.105,,,,,0,0.014,0.014,0.030666667,0.013,0.105
15-21,,,,0.013,,,,,,0.014,,,,0.048,0.027,,,0.013,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.029333333,0.013,0.105
15-22,,,,0.014,,,,,,0.014,,,,0.047,0.027,,,0.012,,0.013,,,,,,0.105,,,,,0,0.014,0.014,0.028666667,0.013,0.105
15-23,,,,0.014,,,,,,0.014,,,,0.047,0.028,,,0.012,,0.014,,,,,,0.105,,,,,0,0.014,0.014,0.029,0.014,0.105
16-00,,,,0.013,,,,,,0.014,,,,0.047,0.027,,,0.013,,0.013,,,,,,0.105,,,,,0.2,0.013,0.014,0.029,0.013,0.105
16-01,,,,0.014,,,,,,0.014,,,,0.047,0.028,,,0.012,,0.013,,,,,,0.105,,,,,0,0.014,0.014,0.029,0.013,0.105
16-02,,,,0.013,,,,,,0.014,,,,0.047,0.03,,,0.013,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.03,0.013,0.104
16-03,,,,0.014,,,,,,0.014,,,,0.047,0.029,,,0.013,,0.013,,,,,,0.105,,,,,0,0.014,0.014,0.029666667,0.013,0.105
16-04,,,,0.013,,,,,,0.014,,,,0.046,0.029,,,0.013,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.029333333,0.013,0.105
16-05,,,,0.014,,,,,,0.014,,,,0.046,0.029,,,0.013,,0.013,,,,,,0.105,,,,,0,0.014,0.014,0.029333333,0.013,0.105
16-06,,,,0.013,,,,,,0.014,,,,0.046,0.028,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.028666667,0.013,0.105
16-07,,,,0.014,,,,,,0.014,,,,0.046,0.029,,,0.013,,0.013,,,,,,0.105,,,,,0,0.014,0.014,0.029333333,0.013,0.105
16-08,,,,0.013,,,,,,0.014,,,,0.046,0.026,,,0.013,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.028333333,0.013,0.105
16-09,,,,0.013,,,,,,0.014,,,,0.046,0.027,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.028333333,0.013,0.105
16-10,,,,0.013,,,,,,0.014,,,,0.046,0.026,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.028,0.013,0.105
16-11,,,,0.013,,,,,,0.014,,,,0.045,0.028,,,0.013,,0.014,,,,,,0.105,,,,,0.4,0.013,0.014,0.028666667,0.014,0.105
16-12,,,,0.014,,,,,,0.014,,,,0.045,0.026,,,0.012,,0.013,,,,,,0.105,,,,,2.6,0.014,0.014,0.027666667,0.013,0.105
16-13,,,,0.013,,,,,,0.014,,,,0.045,0.028,,,0.013,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.028666667,0.013,0.105
16-14,,,,0.013,,,,,,0.014,,,,0.046,0.028,,,0.013,,0.013,,,,,,0.105,,,,,0.3,0.013,0.014,0.029,0.013,0.105
16-15,,,,0.013,,,,,,0.014,,,,0.046,0.027,,,0.013,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.028666667,0.013,0.105
16-16,,,,0.013,,,,,,0.014,,,,0.046,0.028,,,0.013,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.029,0.013,0.105
16-17,,,,0.013,,,,,,0.014,,,,0.045,0.027,,,0.013,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.028333333,0.013,0.105
16-18,,,,0.013,,,,,,0.014,,,,0.045,0.029,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.028666667,0.013,0.105
16-19,,,,0.013,,,,,,0.014,,,,0.045,0.029,,,0.013,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.029,0.013,0.105
16-20,,,,0.013,,,,,,0.014,,,,0.045,0.027,,,0.013,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.028333333,0.013,0.105
16-21,,,,0.013,,,,,,0.014,,,,0.044,0.027,,,0.013,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.028,0.013,0.105
16-22,,,,0.013,,,,,,0.014,,,,0.044,0.026,,,0.013,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.027666667,0.013,0.105
16-23,,,,0.013,,,,,,0.014,,,,0.044,0.026,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.027333333,0.013,0.105
17-00,,,,0.013,,,,,,0.014,,,,0.044,0.028,,,0.013,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.028333333,0.013,0.105
17-01,,,,0.013,,,,,,0.014,,,,0.044,0.028,,,0.013,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.028333333,0.013,0.105
17-02,,,,0.013,,,,,,0.014,,,,0.043,0.028,,,0.013,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.028,0.014,0.105
17-03,,,,0.013,,,,,,0.014,,,,0.043,0.029,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.028,0.013,0.104
17-04,,,,0.013,,,,,,0.014,,,,0.043,0.028,,,0.013,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.028,0.014,0.105
17-05,,,,0.013,,,,,,0.014,,,,0.043,0.028,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.027666667,0.013,0.104
17-06,,,,0.013,,,,,,0.014,,,,0.043,0.028,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.027666667,0.013,0.104
17-07,,,,0.013,,,,,,0.014,,,,0.042,0.027,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.027,0.013,0.104
17-08,,,,0.013,,,,,,0.014,,,,0.043,0.027,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.027333333,0.013,0.105
17-09,,,,0.013,,,,,,0.014,,,,0.042,0.026,,,0.012,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.026666667,0.014,0.105
17-10,,,,0.013,,,,,,0.014,,,,0.042,0.026,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.026666667,0.013,0.105
17-11,,,,0.013,,,,,,0.014,,,,0.042,0.023,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.025666667,0.013,0.105
17-12,,,,0.013,,,,,,0.014,,,,0.041,0.025,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.026,0.013,0.105
17-13,,,,0.013,,,,,,0.014,,,,0.041,0.024,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.025666667,0.013,0.105
17-14,,,,0.013,,,,,,0.014,,,,0.042,0.024,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.026,0.013,0.105
17-15,,,,0.013,,,,,,0.014,,,,0.041,0.024,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.025666667,0.013,0.105
17-16,,,,0.013,,,,,,0.014,,,,0.041,0.024,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.025666667,0.013,0.104
17-17,,,,0.013,,,,,,0.014,,,,0.041,0.025,,,0.012,,0.013,,,,,,0.105,,,,,0.8,0.013,0.014,0.026,0.013,0.105
17-18,,,,0.013,,,,,,0.014,,,,0.041,0.024,,,0.012,,0.013,,,,,,0.105,,,,,0.9,0.013,0.014,0.025666667,0.013,0.105
17-19,,,,0.013,,,,,,0.014,,,,0.041,0.024,,,0.013,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.026,0.013,0.105
17-20,,,,0.013,,,,,,0.014,,,,0.04,0.023,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.025,0.013,0.104
17-21,,,,0.013,,,,,,0.014,,,,0.04,0.024,,,0.013,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.025666667,0.013,0.104
17-22,,,,0.013,,,,,,0.014,,,,0.04,0.024,,,0.012,,0.013,,,,,,0.105,,,,,0.3,0.013,0.014,0.025333333,0.013,0.105
17-23,,,,0.013,,,,,,0.014,,,,0.04,0.023,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.025,0.013,0.105
18-00,,,,0.013,,,,,,0.014,,,,0.04,0.024,,,0.013,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.025666667,0.013,0.104
18-01,,,,0.013,,,,,,0.014,,,,0.04,0.024,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.025333333,0.013,0.105
18-02,,,,0.013,,,,,,0.014,,,,0.04,0.024,,,0.012,,0.013,,,,,,0.105,,,,,0.3,0.013,0.014,0.025333333,0.013,0.105
18-03,,,,0.013,,,,,,0.014,,,,0.369,0.024,,,0.012,,0.121,,,,,,0.971,,,,,0,0.013,0.014,0.135,0.121,0.971
18-04,,,,0.013,,,,,,0.014,,,,0.039,0.027,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.026,0.013,0.104
18-05,,,,0.013,,,,,,0.014,,,,0.039,0.027,,,0.012,,0.014,,,,,,0.104,,,,,0,0.013,0.014,0.026,0.014,0.104
18-06,,,,0.013,,,,,,0.014,,,,0.039,0.027,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.026,0.013,0.105
18-07,,,,0.013,,,,,,0.014,,,,0.039,0.025,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.025333333,0.013,0.105
18-08,,,,0.013,,,,,,0.014,,,,0.039,0.026,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.025666667,0.013,0.105
18-09,,,,0.013,,,,,,0.014,,,,0.039,0.027,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.026,0.013,0.105
18-10,,,,0.013,,,,,,0.014,,,,0.039,0.025,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.025333333,0.013,0.105
18-11,,,,0.013,,,,,,0.014,,,,0.039,0.026,,,0.013,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.026,0.014,0.105
18-12,,,,0.013,,,,,,0.014,,,,0.039,0.026,,,0.013,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.026,0.013,0.105
18-13,,,,0.013,,,,,,0.014,,,,0.039,0.024,,,0.012,,0.013,,,,,,0.105,,,,,0,0.013,0.014,0.025,0.013,0.105
18-14,,,,0.013,,,,,,0.014,,,,0.039,0.027,,,0.012,,0.014,,,,,,0.105,,,,,0,0.013,0.014,0.026,0.014,0.105
18-15,,,,0.013,,,,,,0.014,,,,0.039,0.025,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.025333333,0.013,0.104
18-16,,,,0.013,,,,,,0.014,,,,0.038,0.023,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.024333333,0.013,0.104
18-17,,,,0.013,,,,,,0.014,,,,0.038,0.025,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.025,0.013,0.104
18-18,,,,0.013,,,,,,0.014,,,,0.037,0.025,,,0.012,,0.014,,,,,,0.104,,,,,0,0.013,0.014,0.024666667,0.014,0.104
18-19,,,,0.013,,,,,,0.014,,,,0.037,0.024,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.024333333,0.013,0.104
18-20,,,,0.013,,,,,,0.014,,,,0.036,0.025,,,0.013,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.024666667,0.013,0.104
18-21,,,,0.013,,,,,,0.014,,,,0.036,0.024,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.024,0.013,0.103
18-22,,,,0.013,,,,,,0.014,,,,0.035,0.027,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.024666667,0.013,0.103
18-23,,,,0.013,,,,,,0.014,,,,0.035,0.028,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.025,0.013,0.103
19-00,,,,0.013,,,,,,0.014,,,,0.035,0.027,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.024666667,0.013,0.104
19-01,,,,0.013,,,,,,0.014,,,,0.035,0.024,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.023666667,0.013,0.103
19-02,,,,0.013,,,,,,0.014,,,,0.035,0.024,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.023666667,0.013,0.103
19-03,,,,0.013,,,,,,0.014,,,,0.035,0.024,,,0.013,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.024,0.013,0.103
19-04,,,,0.013,,,,,,0.014,,,,0.035,0.027,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.024666667,0.013,0.104
19-05,,,,0.013,,,,,,0.014,,,,0.035,0.026,,,0.012,,0.013,,,,,,0.103,,,,,0.2,0.013,0.014,0.024333333,0.013,0.103
19-06,,,,0.013,,,,,,0.014,,,,0.034,0.025,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.023666667,0.013,0.104
19-07,,,,0.013,,,,,,0.014,,,,0.034,0.025,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.023666667,0.013,0.103
19-08,,,,0.013,,,,,,0.014,,,,0.034,0.024,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.023333333,0.013,0.103
19-09,,,,0.013,,,,,,0.014,,,,0.034,0.023,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.023,0.013,0.103
19-10,,,,0.013,,,,,,0.014,,,,0.034,0.024,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.023333333,0.013,0.104
19-11,,,,0.013,,,,,,0.014,,,,0.034,0.025,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.023666667,0.013,0.104
19-12,,,,0.013,,,,,,0.014,,,,0.034,0.025,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.023666667,0.013,0.104
19-13,,,,0.013,,,,,,0.014,,,,0.034,0.024,,,0.012,,0.014,,,,,,0.104,,,,,0,0.013,0.014,0.023333333,0.014,0.104
19-14,,,,0.013,,,,,,0.014,,,,0.034,0.023,,,0.012,,0.013,,,,,,0.104,,,,,0,0.013,0.014,0.023,0.013,0.104
19-15,,,,0.013,,,,,,0.014,,,,0.033,0.024,,,0.012,,0.013,,,,,,0.104,,,,,0.2,0.013,0.014,0.023,0.013,0.104
19-16,,,,0.013,,,,,,0.014,,,,0.023,0.026,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.020333333,0.013,0.103
19-17,,,,0.013,,,,,,0.014,,,,0.02,0.027,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.019666667,0.013,0.103
19-18,,,,0.013,,,,,,0.014,,,,0.02,0.028,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.02,0.013,0.103
19-19,,,,0.013,,,,,,0.014,,,,0.02,0.027,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.019666667,0.013,0.103
19-20,,,,0.013,,,,,,0.014,,,,0.02,0.025,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.019,0.013,0.103
19-21,,,,0.013,,,,,,0.014,,,,0.02,0.025,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.019,0.013,0.103
19-22,,,,0.013,,,,,,0.014,,,,0.02,0.026,,,0.013,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.019666667,0.013,0.103
19-23,,,,0.013,,,,,,0.014,,,,0.02,0.026,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.019333333,0.013,0.103
20-00,,,,0.013,,,,,,0.014,,,,0.02,0.025,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.019,0.013,0.103
20-01,,,,0.013,,,,,,0.014,,,,0.02,0.024,,,0.012,,0.013,,,,,,0.103,,,,,0.3,0.013,0.014,0.018666667,0.013,0.103
20-02,,,,0.013,,,,,,0.014,,,,0.019,0.024,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.018333333,0.013,0.103
20-03,,,,0.013,,,,,,0.014,,,,0.019,0.025,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.018666667,0.013,0.103
20-04,,,,0.013,,,,,,0.014,,,,0.019,0.023,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.018,0.013,0.103
20-05,,,,0.013,,,,,,0.014,,,,0.019,0.024,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.018333333,0.013,0.103
20-06,,,,0.013,,,,,,0.014,,,,0.019,0.022,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.017666667,0.013,0.103
20-07,,,,0.013,,,,,,0.014,,,,0.019,0.025,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.018666667,0.013,0.103
20-08,,,,0.013,,,,,,0.014,,,,0.019,0.025,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.018666667,0.013,0.103
20-09,,,,0.013,,,,,,0.014,,,,0.019,0.025,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.018666667,0.013,0.103
20-10,,,,0.013,,,,,,0.014,,,,0.019,0.025,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.018666667,0.013,0.103
20-11,,,,0.013,,,,,,0.014,,,,0.019,0.026,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.019,0.013,0.103
20-12,,,,0.013,,,,,,0.014,,,,0.019,0.023,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.018,0.013,0.103
20-13,,,,0.013,,,,,,0.014,,,,0.019,0.026,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.019,0.013,0.103
20-14,,,,0.013,,,,,,0.014,,,,0.019,0.023,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.018,0.013,0.103
20-15,,,,0.013,,,,,,0.13,,,,0.019,0.026,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.13,0.019,0.013,0.103
20-16,,,,0.013,,,,,,0.014,,,,0.019,0.025,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.018666667,0.013,0.103
20-17,,,,0.013,,,,,,0.014,,,,0.019,0.022,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.017666667,0.013,0.103
20-18,,,,0.013,,,,,,0.014,,,,0.019,0.023,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.018,0.013,0.102
20-19,,,,0.013,,,,,,0.014,,,,0.019,0.023,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.018,0.013,0.102
20-20,,,,0.013,,,,,,0.014,,,,0.019,0.023,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.018,0.013,0.102
20-21,,,,0.013,,,,,,0.014,,,,0.019,0.023,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.018,0.013,0.102
20-22,,,,0.013,,,,,,0.014,,,,0.019,0.023,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.018,0.013,0.102
20-23,,,,0.117,,,,,,0.126,,,,0.17,0.023,,,0.111,,0.117,,,,,,0.924,,,,,0,0.117,0.126,0.101333333,0.117,0.924
21-00,,,,0.013,,,,,,0.014,,,,0.019,0.025,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.018666667,0.013,0.102
21-01,,,,0.013,,,,,,0.014,,,,0.167,0.023,,,0.012,,0.12,,,,,,0.102,,,,,0,0.013,0.014,0.067333333,0.12,0.102
21-02,,,,0.013,,,,,,0.014,,,,0.019,0.023,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.018,0.013,0.102
21-03,,,,0.013,,,,,,0.014,,,,0.018,0.023,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.017666667,0.013,0.102
21-04,,,,0.013,,,,,,0.014,,,,0.018,0.021,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.017,0.013,0.103
21-05,,,,0.013,,,,,,0.014,,,,0.018,0.023,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.017666667,0.013,0.102
21-06,,,,0.013,,,,,,0.014,,,,0.018,0.023,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.017666667,0.013,0.102
21-07,,,,0.013,,,,,,0.014,,,,0.018,0.023,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.017666667,0.013,0.102
21-08,,,,0.013,,,,,,0.014,,,,0.018,0.023,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.017666667,0.013,0.102
21-09,,,,0.013,,,,,,0.014,,,,0.018,0.023,,,0.012,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.017666667,0.013,0.103
21-10,,,,0.013,,,,,,0.014,,,,0.018,0.023,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.017666667,0.013,0.102
21-11,,,,0.117,,,,,,0.126,,,,0.31,0.024,,,0.012,,0.224,,,,,,1.757,,,,,0,0.117,0.126,0.115333333,0.224,1.757
21-12,,,,0.013,,,,,,0.014,,,,0.018,0.023,,,0.013,,0.013,,,,,,0.103,,,,,0.3,0.013,0.014,0.018,0.013,0.103
21-13,,,,0.013,,,,,,0.014,,,,0.018,0.023,,,0.012,,0.013,,,,,,0.102,,,,,6.2,0.013,0.014,0.017666667,0.013,0.102
21-14,,,,0.013,,,,,,0.014,,,,0.032,0.023,,,0.012,,0.013,,,,,,0.102,,,,,5,0.013,0.014,0.022333333,0.013,0.102
21-15,,,,0.013,,,,,,0.014,,,,0.607,0.064,,,0.012,,0.12,,,,,,0.952,,,,,0,0.013,0.014,0.227666667,0.12,0.952
21-16,,,,0.013,,,,,,0.014,,,,0.081,0.104,,,0.013,,0.013,,,,,,0.103,,,,,0,0.013,0.014,0.066,0.013,0.103
21-17,,,,0.013,,,,,,0.014,,,,0.085,0.108,,,0.111,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.101333333,0.013,0.102
21-18,,,,,,,,,,,,,,1.703,,,,0.012,,0.228,,,,,,0.944,,,,,0,,,0.8575,0.228,0.944
21-19,,,,0.169,,,,,,0.182,,,,0.101,0.106,,,0.111,,0.013,,,,,,0.102,,,,,0,0.169,0.182,0.106,0.013,0.102
21-20,,,,0.013,,,,,,0.014,,,,0.104,0.106,,,0.013,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.074333333,0.013,0.102
21-21,,,,0.12,,,,,,0.13,,,,0.106,0.105,,,0.012,,0.013,,,,,,0.944,,,,,0,0.12,0.13,0.074333333,0.013,0.944
21-22,,,,0.013,,,,,,0.014,,,,0.106,0.104,,,0.013,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.074333333,0.013,0.102
21-23,,,,0.013,,,,,,0.014,,,,0.106,0.103,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.073666667,0.013,0.102
22-00,,,,0.013,,,,,,0.014,,,,0.106,0.103,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.073666667,0.013,0.102
22-01,,,,0.013,,,,,,0.014,,,,0.106,0.103,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.073666667,0.013,0.102
22-02,,,,0.013,,,,,,0.014,,,,0.107,0.101,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.073333333,0.013,0.102
22-03,,,,0.013,,,,,,0.014,,,,0.106,0.101,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.073,0.013,0.102
22-04,,,,0.013,,,,,,0.014,,,,,0.101,,,0.012,,0.013,,,,,,0.102,,,,,0.2,0.013,0.014,0.0565,0.013,0.102
22-05,,,,0.013,,,,,,0.014,,,,0.398,0.101,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.170333333,0.013,0.102
22-06,,,,0.12,,,,,,0.13,,,,0.106,0.1,,,0.012,,0.013,,,,,,0.944,,,,,0,0.12,0.13,0.072666667,0.013,0.944
22-07,,,,0.013,,,,,,0.014,,,,0.106,0.099,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.072333333,0.013,0.102
22-08,,,,0.013,,,,,,0.014,,,,0.106,0.099,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.072333333,0.013,0.102
22-09,,,,0.013,,,,,,0.014,,,,0.106,0.098,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.072,0.013,0.102
22-10,,,,0.013,,,,,,0.014,,,,0.106,0.098,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.072,0.013,0.102
22-11,,,,0.013,,,,,,0.014,,,,0.106,0.099,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.072333333,0.013,0.102
22-12,,,,0.013,,,,,,0.014,,,,0.106,0.097,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.071666667,0.013,0.102
22-13,,,,0.013,,,,,,0.014,,,,0.106,0.098,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.072,0.013,0.102
22-14,,,,0.013,,,,,,0.014,,,,0.106,0.097,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.071666667,0.013,0.102
22-15,,,,0.013,,,,,,0.014,,,,0.106,0.096,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.071333333,0.013,0.102
22-16,,,,0.12,,,,,,0.13,,,,0.105,0.095,,,0.012,,0.013,,,,,,0.102,,,,,0,0.12,0.13,0.070666667,0.013,0.102
22-17,,,,0.013,,,,,,0.014,,,,0.105,0.095,,,0.012,,0.013,,,,,,0.102,,,,,0,0.013,0.014,0.070666667,0.013,0.102
